71605335,71606295,379,396,379,379,379,379,379,379
71606359,71607319,379,379,379,379,379,379,379,363
71609431,71610391,379,379,379,379,379,379,379,363
71610455,71611415,379,379,379,363,379,379,379,379
71611479,71612439,396,379,379,379,379,379,379,379
71612503,71613463,379,379,379,363,396,379,379,379
71613527,71614487,396,379,379,363,379,396,379,379
71614551,71615511,396,396,396,379,379,413,379,379
71615575,71616535,379,396,379,363,379,413,379,363
71616599,71617559,396,379,379,379,396,379,363,379
71618647,71619607,379,379,396,379,379,396,379,379
71619671,71620631,379,379,379,379,379,396,379,379
71620695,71621655,363,379,379,379,363,396,379,379
71621719,71622679,363,379,379,379,379,379,379,379
71622743,71623703,379,379,379,396,363,379,379,396
71623767,71624727,379,379,396,379,379,379,379,396
71624791,71625751,379,379,396,396,379,379,396,396
71625815,71626775,379,363,379,379,363,379,379,396
71626839,71627799,363,363,379,396,379,363,379,396
71627863,71628823,379,379,379,396,379,363,379,396
71628887,71629847,363,363,379,396,363,363,379,396
71629911,71630871,363,346,379,379,363,363,379,363
71631959,71632919,379,363,379,379,363,379,379,379
71632983,71633943,379,379,379,379,363,363,379,363
71634007,71634967,379,363,379,379,363,363,379,379
71635031,71635991,363,363,363,379,363,363,379,363
71636055,71637015,379,363,379,379,379,363,363,363
71637079,71638039,396,379,379,363,379,363,379,363
71638103,71639063,379,363,363,363,363,363,363,379
71639127,71640087,396,363,363,379,379,379,379,379
71640151,71641111,379,379,379,363,379,379,379,363
71641175,71642135,396,363,379,379,379,379,363,379
71643223,71644183,379,379,363,363,379,379,363,363
71644247,71645207,379,379,363,379,379,379,379,379
71645271,71646231,396,379,379,379,379,379,379,363
71646295,71647255,396,379,379,363,379,379,379,379
71647319,71648279,379,363,379,363,379,379,379,363
71648343,71649303,396,363,363,363,379,379,379,379
71649367,71650327,396,379,379,379,379,379,396,379
71650391,71651351,396,379,379,379,379,379,379,379
71651415,71652375,396,379,379,379,379,379,379,379
71653463,71654423,379,363,379,379,396,379,396,379
71654487,71655447,379,379,379,379,379,379,379,396
71655511,71656471,396,363,379,396,379,379,379,379
71656535,71657495,379,363,379,379,379,379,379,379
71657559,71658519,379,379,396,379,363,363,396,379
71658583,71659543,379,363,379,379,363,379,379,379
71659607,71660567,379,363,396,379,363,363,379,379
71660631,71661591,379,363,379,396,363,379,379,379
71661655,71662615,379,379,396,379,363,379,379,396
71662679,71663639,363,363,379,379,379,396,379,396
71664727,71665687,379,363,379,363,346,363,363,379
71665751,71666711,230,230,164,148,131,114,98,81
71666775,71667735,81,81,81,81,81,81,81,81
71667799,71668759,81,81,81,65,81,81,65,81
71668823,71669783,81,81,81,65,81,81,81,114
71669847,71670807,148,148,148,148,148,148,148,148
71672919,71673879,81,81,81,65,81,81,131,131
71673943,71674903,164,148,148,148,148,164,148,148
71674967,71675927,164,148,148,148,148,148,148,131
71675991,71676951,148,148,148,148,148,148,148,148
71677015,71677975,164,148,148,148,148,148,148,148
71678039,71678999,81,81,81,81,81,81,65,81
71681111,71682071,148,131,131,131,148,148,131,131
71682135,71683095,81,81,65,81,81,81,81,81
71683159,71684119,148,131,148,148,148,148,148,148
71684183,71685143,148,148,148,148,148,148,131,131
71685207,71686167,131,131,148,148,148,148,131,131
71686231,71687191,81,65,81,81,81,81,114,148
71687255,71688215,164,164,164,164,164,181,164,164
71690327,71691287,148,81,81,65,81,65,81,65
71691351,71692311,131,148,148,148,164,148,148,148
71692375,71693335,148,164,148,148,148,148,148,148
71693399,71694359,148,148,148,148,131,114,81,81
71694423,71695383,81,81,81,131,131,131,131,148
71695447,71696407,148,148,131,148,148,131,131,148
71697495,71698455,131,131,148,131,148,131,131,148
71698519,71699479,148,148,114,81,81,81,65,81
71699543,71700503,131,131,131,131,131,131,131,131
71700567,71701527,131,131,148,131,131,148,131,131
71701591,71702551,131,148,131,131,131,131,148,131
71702615,71703575,131,148,131,131,131,81,81,81
71703639,71704599,81,81,81,131,148,148,148,164
71704663,71705623,181,181,164,164,164,164,164,164
71705687,71706647,164,164,164,164,164,181,164,164
71707735,71708695,181,164,164,181,164,164,164,164
71708759,71709719,164,148,164,148,148,148,148,164
71709783,71710743,164,148,164,164,148,148,148,148
71710807,71711767,164,148,148,148,148,148,164,148
71711831,71712791,164,148,148,148,148,148,164,164
71712855,71713815,148,148,164,164,148,148,148,148
71713879,71714839,81,81,81,81,81,81,65,81
71714903,71715863,81,65,81,81,65,81,81,81
71715927,71716887,81,81,81,81,65,81,81,65
71716951,71717911,81,81,81,81,65,81,81,81
71717975,71718935,81,214,197,197,197,148,214,197
71718999,71719959,197,197,197,197,214,197,197,197
71720023,71720983,197,197,197,197,214,197,197,197
71723095,71724055,197,181,197,197,197,197,197,197
71724119,71725079,197,197,197,197,181,197,197,197
71725143,71726103,131,131,148,131,131,148,148,148
71726167,71727127,148,148,148,148,148,148,148,131
71727191,71728151,81,114,148,164,148,164,164,164
71728215,71729175,164,181,164,164,164,164,148,164
71729239,71730199,164,164,164,148,164,164,164,164
71730263,71731223,164,164,164,164,164,164,131,131
71731287,71732247,81,81,81,81,81,81,98,164
71733335,71734295,396,379,379,379,396,396,396,396
71734359,71735319,379,346,379,379,379,363,363,379
71735383,71736343,379,363,363,363,379,363,379,363
71736407,71737367,379,379,379,379,379,379,396,379
71737431,71738391,363,363,379,379,363,379,396,379
71738455,71739415,363,379,379,379,363,379,396,379
71739479,71740439,379,396,396,379,363,396,379,379
71740503,71741463,396,396,379,379,379,379,363,379
71742551,71743511,379,379,363,363,379,379,363,363
71743575,71744535,379,379,363,379,379,379,363,379
71744599,71745559,379,363,363,379,379,379,363,379
71746647,71747607,379,363,363,379,379,363,379,379
71747671,71748631,363,363,379,363,379,363,363,363
71748695,71749655,363,363,379,363,379,363,379,363
71749719,71750679,363,379,396,363,363,363,379,379
71750743,71751703,346,363,379,363,363,379,379,379
71751767,71752727,363,379,379,363,363,363,363,379
71752791,71753751,363,379,379,379,363,379,379,379
71753815,71754775,363,379,363,379,379,379,379,396
71754839,71755799,379,396,363,363,379,363,363,379
71757911,71758871,379,363,363,379,379,379,379,379
71758935,71759895,363,363,363,379,379,363,379,363
71759959,71760919,379,363,379,379,363,379,396,379
71760983,71761943,363,363,379,379,379,363,379,379
71762007,71762967,363,379,379,379,363,363,379,346
71765079,71766039,346,363,363,363,363,379,363,363
71766103,71767063,363,363,363,363,363,363,363,363
71767127,71768087,363,363,363,363,363,363,346,363
71768151,71769111,363,363,363,363,363,363,346,363
71769175,71770135,379,363,363,363,363,363,346,363
71770199,71771159,379,346,363,363,363,346,346,363
71771223,71772183,363,346,363,363,363,363,346,363
71774295,71775255,363,346,363,363,379,363,363,363
71775319,71776279,363,346,363,363,346,346,363,363
71776343,71777303,363,363,379,363,363,363,379,363
71777367,71778327,346,363,396,363,363,363,379,363
71780439,71781399,363,396,379,363,363,396,379,379
71781463,71782423,379,379,379,363,363,379,379,363
71782487,71783447,379,379,363,363,379,379,379,379
71783511,71784471,379,379,363,379,379,363,363,379
71784535,71785495,379,363,363,379,379,379,363,379
71785559,71786519,396,379,363,379,396,379,363,379
71786583,71787543,379,363,363,363,363,363,379,379
71787607,71788567,379,363,363,379,379,363,379,363
71788631,71789591,379,363,379,363,363,363,379,379
71789655,71790615,379,379,379,379,363,363,379,363
71790679,71791639,363,363,396,363,379,379,396,363
71791703,71792663,363,379,379,379,363,396,379,363
71792727,71793687,363,379,363,363,363,379,379,379
71794775,71795735,363,379,379,363,379,379,396,379
71795799,71796759,363,363,363,363,363,363,363,363
71796823,71797783,363,363,363,379,363,363,346,363
71797847,71798807,363,363,363,379,363,363,363,363
71798871,71799831,379,363,363,363,379,346,346,363
71799895,71800855,379,363,363,363,379,363,363,363
71800919,71801879,363,346,363,363,379,363,363,379
71803991,71804951,363,363,363,346,346,363,363,363
71805015,71805975,346,379,379,346,363,363,379,363
71806039,71806999,363,379,379,363,363,379,379,363
71807063,71808023,363,379,346,363,363,363,363,363
71808087,71809047,363,363,363,363,379,379,379,363
71809111,71810071,379,379,363,379,379,280,297,313
71810135,71811095,363,379,363,363,379,379,363,379
71811159,71812119,379,379,363,396,396,379,363,379
71812183,71813143,396,379,363,379,396,363,379,363
71813207,71814167,379,363,363,379,379,363,363,379
71815255,71816215,363,363,363,363,379,363,379,363
71816279,71817239,363,346,379,363,363,363,379,363
71817303,71818263,363,346,363,363,346,363,379,363
71818327,71819287,363,379,379,363,363,363,363,379
71819351,71820311,363,363,363,363,346,363,363,363
71822423,71823383,363,379,379,379,379,396,363,363
71823447,71824407,379,379,379,379,396,379,363,379
71824471,71825431,396,379,363,396,379,379,363,379
71825495,71826455,264,247,264,280,280,280,280,297
71826519,71827479,280,280,280,297,297,280,280,297
71827543,71828503,280,280,280,280,280,280,280,280
71828567,71829527,264,247,264,247,247,247,264,264
71829591,71830551,264,247,264,264,264,247,264,264
71830615,71831575,346,363,363,346,346,346,363,346
71833687,71834647,346,346,330,346,330,346,346,330
71834711,71835671,330,346,330,330,330,346,330,313
71835735,71836695,330,346,346,330,330,346,363,363
71836759,71837719,379,379,379,363,363,379,379,363
71837783,71838743,379,379,363,363,379,379,363,363
71838807,71839767,379,379,363,379,379,379,363,379
71841879,71842839,346,330,346,346,346,346,346,363
71842903,71843863,346,330,363,363,346,330,346,313
71843927,71844887,164,98,81,98,81,81,81,81
71844951,71845911,81,81,81,81,81,81,81,181
71845975,71846935,379,363,379,363,379,379,396,363
71846999,71847959,379,363,379,379,363,379,379,363
71848023,71848983,379,379,379,379,363,396,379,379
71849047,71850007,363,379,363,363,379,379,379,363
71850071,71851031,379,379,363,379,363,396,379,363
71852119,71853079,379,379,363,379,363,363,363,379
71853143,71854103,379,363,363,379,363,363,363,363
71854167,71855127,379,363,363,363,363,346,363,379
71855191,71856151,379,363,346,379,379,363,346,379
71856215,71857175,379,363,363,363,363,363,379,379
71857239,71858199,379,363,379,379,379,363,363,363
71858263,71859223,363,379,379,363,363,379,379,363
71861335,71862295,363,379,363,363,363,379,363,363
71862359,71863319,363,363,379,346,363,363,363,363
71863383,71864343,363,379,363,379,363,379,363,379
71864407,71865367,363,379,363,363,363,363,363,379
71865431,71866391,363,363,363,363,379,363,363,363
71868503,71869463,379,346,363,363,363,346,363,379
71869527,71870487,379,363,363,363,363,363,363,379
71870551,71871511,363,363,346,379,379,363,363,396
71871575,71872535,379,363,363,379,363,363,379,379
71872599,71873559,379,363,363,379,379,363,363,379
71873623,71874583,379,363,363,379,379,379,379,396
71874647,71875607,379,363,363,379,379,346,379,379
71875671,71876631,379,363,363,379,379,346,363,379
71876695,71877655,81,65,81,98,81,81,81,81
71877719,71878679,214,280,346,396,396,379,379,379
71880791,71881751,396,379,379,379,363,379,396,379
71881815,71882775,379,379,396,379,379,379,379,379
71882839,71883799,396,396,396,379,379,396,396,379
71883863,71884823,379,396,396,379,379,396,396,363
71884887,71885847,396,396,396,379,396,396,396,379
71885911,71886871,379,396,396,379,379,396,396,379
71886935,71887895,379,396,396,379,379,396,396,379
71887959,71888919,379,396,379,379,396,396,396,379
71891031,71891991,396,396,396,379,396,396,396,379
71892055,71893015,396,396,379,396,396,396,379,379
71893079,71894039,379,379,379,396,396,379,363,363
71894103,71895063,363,379,379,379,379,379,379,379
71895127,71896087,379,379,379,379,379,379,363,379
71896151,71897111,379,379,379,379,379,379,379,379
71897175,71898135,379,379,379,379,379,379,379,396
71898199,71899159,379,363,363,379,379,379,363,379
71899223,71900183,379,379,379,379,379,379,363,396
71900247,71901207,379,379,363,396,379,379,363,396
71901271,71902231,379,363,363,379,379,363,346,379
71903319,71904279,379,379,363,396,379,363,363,379
71904343,71905303,379,363,363,379,379,379,363,379
71905367,71906327,379,379,379,379,379,396,363,379
71906391,71907351,379,379,363,396,396,379,363,379
71907415,71908375,396,379,379,396,363,363,346,363
71909463,71910423,379,363,363,379,379,379,363,379
71910487,71911447,379,379,379,379,379,379,363,379
71911511,71912471,379,379,363,379,379,379,363,363
71912535,71913495,396,396,379,363,379,396,379,396
71913559,71914519,379,396,396,379,379,396,379,363
71914583,71915543,379,396,363,379,379,396,379,379
71915607,71916567,363,379,379,363,363,379,396,379
71916631,71917591,346,379,363,363,363,363,379,363
71917655,71918615,346,363,363,363,363,363,379,363
71919703,71920663,363,363,363,363,363,363,363,363
71920727,71921687,363,363,363,363,363,363,346,363
71921751,71922711,363,363,346,363,379,346,363,363
71922775,71923735,363,363,346,379,363,363,346,363
71923799,71924759,363,379,346,363,363,363,363,363
71924823,71925783,396,396,363,363,379,379,363,379
71925847,71926807,379,379,363,363,363,379,363,363
71926871,71927831,280,280,280,264,264,280,280,280
71927895,71928855,280,280,280,264,280,280,280,280
71928919,71929879,396,396,396,379,379,396,396,379
71930967,71931927,379,379,379,363,363,363,379,379
71931991,71932951,363,363,363,363,363,346,346,313
71933015,71933975,247,247,264,247,264,247,247,264
71934039,71934999,247,247,264,264,264,264,264,247
71935063,71936023,247,264,264,264,247,247,264,297
71936087,71937047,379,379,379,379,379,363,363,363
71937111,71938071,363,346,363,379,363,363,363,379
71938135,71939095,379,346,363,379,363,363,363,379
71939159,71940119,379,379,363,396,379,363,346,363
71940183,71941143,363,363,379,396,379,379,379,379
71943255,71944215,81,81,98,98,81,98,114,164
71944279,71945239,396,363,346,379,379,379,363,379
71945303,71946263,363,379,363,379,379,379,363,379
71946327,71947287,379,379,379,396,379,379,363,379
71947351,71948311,379,363,346,346,346,346,346,346
71948375,71949335,346,346,346,346,346,346,346,346
71949399,71950359,330,346,330,330,330,346,330,346
71950423,71951383,346,346,346,346,363,363,346,346
71951447,71952407,363,363,346,363,346,363,363,346
71952471,71953431,363,379,363,363,379,396,379,379
71953495,71954455,379,379,379,379,363,379,379,363
71955543,71956503,214,230,247,247,247,264,280,264
71956567,71957527,280,264,280,264,280,280,264,264
71957591,71958551,330,330,313,297,297,297,297,280
71958615,71959575,230,230,247,230,230,247,247,230
71959639,71960599,230,230,247,230,230,247,230,230
71960663,71961623,230,230,230,230,230,247,247,230
71962711,71963671,230,230,214,214,197,197,181,164
71963735,71964695,181,181,181,181,181,181,181,181
71964759,71965719,181,181,181,164,164,164,181,181
71965783,71966743,164,164,181,181,181,181,181,164
71966807,71967767,148,164,164,148,148,148,164,148
71967831,71968791,148,148,148,164,148,148,148,148
71968855,71969815,148,148,164,164,164,164,148,164
71969879,71970839,131,131,131,148,131,131,131,131
71970903,71971863,81,81,98,81,81,81,81,98
71972951,71973911,379,363,363,396,379,379,379,379
71973975,71974935,379,363,379,379,379,363,379,396
71974999,71975959,363,363,363,379,363,363,396,396
71976023,71976983,363,363,379,379,379,363,379,379
71977047,71978007,363,346,346,363,363,363,363,363
71978071,71979031,363,363,363,363,363,363,379,379
71979095,71980055,379,363,379,379,379,363,363,379
71980119,71981079,363,363,363,379,379,363,363,396
71981143,71982103,363,379,363,379,363,363,379,379
71984215,71985175,363,363,363,379,363,379,363,379
71985239,71986199,363,363,363,379,379,379,363,379
71986263,71987223,379,363,363,379,363,363,363,379
71987287,71988247,363,363,363,379,363,379,363,379
71988311,71989271,379,363,363,379,379,379,379,379
71989335,71990295,346,363,363,363,363,363,346,363
71990359,71991319,363,363,363,379,379,379,379,379
71991383,71992343,363,363,363,363,363,363,363,363
71992407,71993367,363,363,363,363,363,363,363,363
71993431,71994391,363,363,363,363,363,379,363,379
71995479,71996439,379,379,363,363,363,379,363,379
71996503,71997463,379,379,363,379,379,379,363,379
71997527,71998487,363,363,379,363,379,379,363,396
71998551,71999511,379,379,363,363,379,379,379,379
71999575,72000535,379,363,363,363,363,363,363,363
72000599,72001559,379,379,363,363,379,363,363,363
72001623,72002583,379,379,363,346,363,379,363,363
72002647,72003607,363,363,363,363,363,379,363,363
72004695,72005655,363,379,363,346,379,363,363,363
72005719,72006679,363,363,363,363,363,363,363,346
72006743,72007703,379,363,379,363,363,346,363,363
72007767,72008727,363,346,379,379,363,363,379,363
72008791,72009751,363,346,379,363,363,346,363,379
72009815,72010775,363,363,379,379,346,346,363,379
72010839,72011799,363,363,363,379,346,363,363,363
72011863,72012823,363,363,363,363,363,363,363,379
72012887,72013847,363,363,346,363,379,363,363,363
72014935,72015895,379,379,363,363,379,379,346,346
72015959,72016919,363,363,346,363,363,363,363,363
72016983,72017943,363,363,363,363,379,363,363,346
72018007,72018967,379,363,363,379,379,363,379,379
72019031,72019991,346,363,379,379,363,363,363,379
72020055,72021015,346,363,379,379,363,363,363,379
72021079,72022039,363,363,363,363,346,363,363,363
72022103,72023063,363,363,363,363,363,363,363,363
72023127,72024087,363,363,363,363,363,379,363,363
72024151,72025111,379,396,363,379,379,379,363,363
72025175,72026135,396,396,379,363,379,396,379,379
72026199,72027159,396,379,379,363,379,379,379,379
72029271,72030231,379,379,396,379,363,363,379,379
72030295,72031255,363,379,396,379,379,363,379,379
72031319,72032279,379,379,379,396,363,379,396,379
72032343,72033303,379,379,379,396,379,363,363,379
72033367,72034327,379,379,379,396,379,379,379,396
72035415,72036375,379,379,363,379,363,379,363,379
72036439,72037399,363,363,363,363,379,379,363,363
72037463,72038423,363,379,363,363,379,363,379,363
72038487,72039447,379,379,363,363,379,363,346,363
72039511,72040471,379,379,363,379,379,379,363,363
72040535,72041495,379,379,379,363,396,379,379,363
72041559,72042519,363,363,379,363,363,363,379,363
72043607,72044567,363,379,379,363,379,363,379,363
72044631,72045591,363,363,379,379,363,363,379,363
72045655,72046615,346,363,379,363,346,363,379,363
72046679,72047639,363,346,363,363,363,363,363,363
72047703,72048663,379,379,379,379,379,379,379,396
72048727,72049687,379,363,379,379,379,363,363,379
72049751,72050711,379,363,363,379,379,379,363,396
72050775,72051735,379,379,363,379,363,379,363,363
72051799,72052759,363,363,363,363,363,363,363,363
72052823,72053783,297,280,264,247,247,230,214,181
72053847,72054807,81,81,81,65,214,429,396,379
72055895,72056855,363,363,379,363,379,363,363,363
72056919,72057879,379,363,379,379,379,379,379,379
72057943,72058903,363,363,379,379,363,363,379,379
72058967,72059927,363,363,379,396,363,363,396,396
72059991,72060951,379,379,396,396,363,363,396,379
72061015,72061975,363,363,363,379,379,363,363,379
72062039,72062999,379,379,363,379,379,379,363,363
72063063,72064023,379,379,346,363,379,379,346,363
72066135,72067095,363,379,363,363,379,379,379,363
72067159,72068119,379,379,363,363,379,379,379,363
72068183,72069143,379,379,379,363,379,379,363,363
72069207,72070167,363,379,363,363,379,363,379,363
72070231,72071191,379,363,379,363,363,363,379,363
72073303,72074263,363,346,363,363,346,346,363,379
72076375,72077335,363,363,363,379,363,363,363,379
72077399,72078359,363,379,379,379,363,363,379,379
72078423,72079383,363,379,396,379,379,379,379,396
72079447,72080407,363,379,379,379,379,379,379,379
72080471,72081431,379,379,363,379,379,379,379,379
72081495,72082455,396,379,379,396,379,379,363,379
72081495,72082455,396,379,379,396,379,379,363,379
72082519,72083479,379,379,363,379,379,379,363,396
72083543,72084503,396,379,363,363,379,379,363,379
72084567,72085527,396,379,363,379,396,379,379,379
72085591,72086551,379,379,396,379,363,379,379,379
72087639,72088599,379,379,363,363,379,396,363,363
72087639,72088599,379,363,363,379,379,379,363,379
72090711,72091671,379,379,379,363,379,379,363,363
72092759,72093719,379,379,379,363,363,363,379,379
72093783,72094743,379,363,379,363,363,379,379,379
72093783,72094743,396,379,379,379,379,379,363,379
72096855,72097815,379,379,396,379,363,363,379,379
72096855,72097815,379,363,379,379,379,379,379,379
72099927,72100887,363,363,379,379,363,379,379,379
72100951,72101911,363,379,363,379,379,363,363,363
72101975,72102935,379,379,363,363,379,363,363,379
72102999,72103959,379,363,363,363,379,379,363,379
72104023,72104983,379,379,363,379,396,363,379,363
72110167,72111127,379,363,379,379,396,379,379,379
72110167,72111127,379,363,379,379,396,379,379,379
72111191,72112151,363,363,379,379,396,379,379,363
72112215,72113175,379,379,379,379,379,379,379,363
72115287,72116247,379,379,379,379,379,379,396,379
72116311,72117271,379,379,396,379,379,379,379,396
72119383,72120343,363,379,396,396,363,396,379,379
72119383,72120343,363,379,396,396,363,396,379,379
72122455,72123415,379,396,379,396,379,396,379,379
72123479,72124439,379,379,379,396,379,379,363,396
72124503,72125463,379,379,379,396,396,396,379,396
72125527,72126487,396,379,379,379,396,379,379,396
72127575,72128535,396,379,379,379,396,379,379,379
72127575,72128535,396,379,379,379,396,379,379,379
72128599,72129559,413,379,379,379,396,379,379,379
72129623,72130583,379,396,379,379,379,379,379,379
72130647,72131607,379,396,396,379,363,379,396,379
72135767,72136727,379,379,379,396,379,379,379,396
72135767,72136727,379,379,379,396,379,379,379,396
72136791,72137751,379,379,379,379,379,379,379,379
72137815,72138775,379,379,363,379,379,379,379,379
72140887,72141847,379,379,363,363,396,379,363,379
72140887,72141847,379,379,363,363,396,379,363,379
72141911,72142871,379,379,363,363,379,363,363,363
72142935,72143895,363,363,363,363,379,363,379,363
72143959,72144919,379,379,363,363,379,379,379,379
72149079,72150039,363,379,396,379,379,379,379,379
72149079,72150039,363,379,396,379,379,379,379,379
72150103,72151063,363,379,379,363,379,379,379,379
72151127,72152087,379,379,396,379,363,379,379,379
72152151,72153111,363,379,379,396,379,379,379,396
72155223,72156183,379,379,363,363,379,396,379,396
72155223,72156183,379,379,363,363,379,396,379,396
72156247,72157207,379,363,346,363,396,379,363,379
72157271,72158231,396,379,363,363,379,379,363,363
72158295,72159255,396,379,363,363,379,379,363,363
72160343,72161303,81,81,81,81,81,379,379,379
72163415,72164375,379,396,379,379,363,379,396,363
72163415,72164375,379,396,379,379,363,379,396,363
72164439,72165399,363,379,396,379,363,379,379,379
72165463,72166423,214,197,197,181,197,197,197,197
72167511,72168471,363,379,379,379,379,379,379,379
72167511,72168471,363,379,379,379,379,379,379,379
72168535,72169495,379,379,379,379,363,379,379,379
72169559,72170519,379,379,379,396,379,379,379,379
72170583,72171543,379,379,379,396,396,379,363,396
72171607,72172567,396,379,379,396,396,379,363,396
72172631,72173591,396,379,363,379,379,379,363,379
72173655,72174615,396,379,379,379,379,379,363,379
72174679,72175639,396,363,363,379,379,379,363,396
72176727,72177687,363,363,379,379,363,363,346,280
72177751,72178711,98,81,81,81,81,81,81,65
72178775,72179735,65,81,81,81,81,81,81,65
72179799,72180759,81,81,81,81,81,81,81,81
72180823,72181783,81,148,131,148,131,131,148,131
72181847,72182807,148,131,148,148,148,148,148,148
72182871,72183831,131,148,148,148,148,148,148,148
72183895,72184855,148,131,98,81,81,81,81,81
72184919,72185879,131,148,148,164,148,148,148,148
72185943,72186903,148,131,148,148,148,148,164,148
72186967,72187927,148,148,148,148,148,148,148,164
72187991,72188951,148,148,148,148,148,148,148,148
72189015,72189975,148,148,148,164,148,131,131,81
72190039,72190999,81,81,65,81,131,131,131,131
72192087,72193047,148,131,131,148,148,148,131,148
72193111,72194071,148,148,131,148,148,131,131,81
72194135,72195095,81,81,81,81,114,131,131,131
72195159,72196119,131,148,131,131,148,148,131,131
72196183,72197143,131,148,148,131,148,148,148,131
72197207,72198167,148,131,98,81,81,81,65,81
72198231,72199191,148,148,164,164,164,164,164,181
72199255,72200215,181,181,181,181,181,181,164,164
72202327,72203287,81,81,81,81,65,81,81,98
72203351,72204311,148,148,148,148,148,148,164,148
72204375,72205335,148,148,148,148,148,148,148,148
72205399,72206359,81,81,81,81,65,81,81,65
72206423,72207383,131,131,148,131,131,131,148,148
72207447,72208407,148,131,131,148,148,148,131,131
72208471,72209431,131,131,148,131,131,148,148,131
72209495,72210455,148,131,131,148,131,131,148,131
72211543,72212503,148,131,148,131,148,131,131,131
72212567,72213527,131,148,131,131,131,148,131,131
72213591,72214551,131,148,131,131,131,131,131,148
72214615,72215575,81,81,65,81,81,81,65,81
72216663,72217623,181,181,164,164,181,164,181,164
72217687,72218647,164,181,164,164,164,181,164,164
72219735,72220695,164,181,181,164,148,164,164,148
72219735,72220695,164,181,181,164,148,164,164,148
72221783,72222743,164,164,164,148,148,148,164,148
72222807,72223767,164,148,164,148,164,164,164,164
72224855,72225815,148,131,131,148,131,131,131,131
72225879,72226839,81,81,81,81,81,81,65,81
72225879,72226839,379,379,379,363,379,396,65,81
72227927,72228887,65,81,65,81,81,81,81,81
72227927,72228887,379,396,379,379,379,81,81,81
72228951,72229911,363,379,379,363,379,379,379,363
72234071,72235031,197,197,197,181,197,197,197,197
72234071,72235031,197,197,197,181,197,197,197,197
72235095,72236055,197,214,197,197,181,197,197,197
72236119,72237079,197,197,197,131,98,98,81,81
72238167,72239127,131,148,148,148,131,131,131,148
72239191,72240151,164,164,164,181,164,164,164,164
72240215,72241175,379,379,379,363,379,379,164,148
72241239,72242199,164,148,164,164,164,148,164,164
72242263,72243223,148,131,131,81,81,81,81,81
72243287,72244247,363,363,363,346,363,379,363,363
72245335,72246295,379,396,379,396,379,379,379,379
72245335,72246295,379,396,379,396,379,379,379,379
72246359,72247319,363,363,363,379,363,363,379,379
72247383,72248343,363,363,363,379,363,363,379,396
72248407,72249367,379,363,363,379,379,379,379,396
72249431,72250391,379,379,379,379,363,363,379,396
72251479,72252439,363,379,379,396,379,363,363,379
72252503,72253463,363,363,363,379,379,363,363,379
72253527,72254487,379,363,363,363,363,363,379,379
72255575,72256535,363,379,379,379,379,363,379,379
72256599,72257559,379,379,379,379,379,379,363,379
72256599,72257559,379,379,379,379,379,379,363,379
72258647,72259607,379,379,379,379,379,363,363,363
72258647,72259607,379,379,379,363,379,396,379,363
