1746974.000000,1749006.000000,380,380,380,380,380,380,396,364,380,380,380,380,380,380,380,380,380,380,380,380,396,364,396,364,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380
1753118.000000,1755150.000000,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,366,398,382,382,394,394,370,370,382,382,382,382,398,366,382,382,366,398,382,382,382,382,366,398,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,366,398,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,366,398,382,382,398,366,398,366,398,366,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,366,398
1767454.000000,1769486.000000,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,354,386,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,354,386,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,354,386,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
1773598.000000,1775630.000000,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,360,392,360,392,376,376,376,376,376,376,376,376,376,376,376,376,360,392,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376
1777694.000000,1779726.000000,376,376,376,376,376,376,360,392,376,376,376,376,376,376,376,376,392,360,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,360,392,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376
1779742.000000,1781774.000000,383,367,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,367,367,383,383,375,375,375,375,375,375,375,375,391,359,375,375,375,375,359,391,375,375,375,375,375,375,375,375,375,375,375,375,391,359,375,375,375,375,375,375,375,375,375,375,391,359,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,359,391,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375
1783838.000000,1785870.000000,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,387,355,371,371,371,371,371,371,371,371,371,371,371,371,387,355,395,347,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,355,387,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,387,355,371,371,371,371,371,371,371,371,355,387,371,371,371,371,371,371,371,371,371,371,371,371,355,387
1789982.000000,1792014.000000,379,379,379,379,379,379,363,395,379,379,379,379,379,379,379,379,379,379,379,379,379,379,363,395,379,379,379,379,379,379,379,379,379,379,379,379,379,379,363,395,379,379,379,379,379,379,379,379,379,379,379,379,379,379,363,395,379,379,379,379,379,379,379,379,379,379,395,363,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,363,395,379,379,379,379,379,379,395,363,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379
1792030.000000,1794062.000000,380,380,396,364,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,364,396,380,380,380,380,380,380,380,380,380,380,380,380,380,380,364,396,380,380,380,380,380,380,380,380,380,380,380,380,380,380,364,396,380,380,380,380,364,396,380,380,396,364,396,364,396,364,380,380,364,396,380,380,364,396,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,404,356,380,380,380,380,380,380,380,380,380,380
1796126.000000,1798158.000000,374,374,374,374,374,374,374,374,390,358,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,390,358,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,358,390,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
1806366.000000,1808398.000000,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
1812510.000000,1814542.000000,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,142,142,142,142,142,142,142,142,142,142,142,142,150,150,134,134,128,128,128,128,100,68,84,84,78,78,78,78,78,78,78,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
1818654.000000,1820686.000000,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,110,110,110,110,110,110,110,110,60,60,60,60,60,60,60,60,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
1822750.000000,1824782.000000,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,131,131,131,131,123,123,107,75,77,77,77,77,77,77,77,77,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,76,76,76,76,76,76,76,76,76,76,108,108,128,128,128,128,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
1826846.000000,1828878.000000,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,114,114,114,114,114,114,114,114,78,78,78,78,78,78,78,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,122,122,122,122,122,122,122,122,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
1830942.000000,1832974.000000,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
1839134.000000,1841166.000000,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
1843230.000000,1845262.000000,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,126,126,126,126,114,114,74,74,76,76,76,76,76,76,76,76,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,73,73,73,73,73,73,73,73,77,77,77,77,113,113,113,113
1851422.000000,1853454.000000,145,161,153,153,145,161,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,169,137,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
1855518.000000,1857550.000000,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,60,92,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,92,60,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,60,92,76,76,76,76,76,76,76,76,76,76
1857566.000000,1859598.000000,76,76,76,76,76,76,76,76,84,68,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,84,68,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,68,84,60,92,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,68,84,60,92,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,84,68,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
1859614.000000,1861646.000000,76,76,76,76,76,76,60,92,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,60,92,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,92,60,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
1863710.000000,1865742.000000,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,60,92,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,92,60,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,92,60,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
1865758.000000,1867790.000000,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
1869854.000000,1871886.000000,159,159,167,151,159,159,159,159,167,151,159,159,151,167,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
1875998.000000,1878030.000000,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,385,353,369,369,369,369,369,369,369,369,369,369,369,369,369,369,385,353,394,362,378,378,378,378,378,378,362,394,378,378,378,378,378,378,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,390,358,374,374,374,374,374,374,374,374,374,374,374,374,374,374
1884190.000000,1886222.000000,351,383,351,383,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
1892382.000000,1894414.000000,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,357,389,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,357,389,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,357,389,373,373,373,373,373,373,373,373,373,373
1894430.000000,1896462.000000,374,374,374,374,374,374,374,374,374,374,358,390,374,374,390,358,374,374,374,374,358,390,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
1896478.000000,1898510.000000,366,366,382,382,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,371,371,387,355,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
1900574.000000,1902606.000000,378,362,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,362,362,378,378,370,370,370,370,370,370,370,370,370,370,370,370,362,362,378,378,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
1908766.000000,1910798.000000,360,360,360,360,360,360,360,360,360,360,360,360,344,376,360,360,360,360,360,360,360,360,360,360,360,360,360,360,344,376,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
1910814.000000,1912846.000000,365,365,349,349,365,349,365,349,365,349,357,357,357,357,357,357,349,381,349,349,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,341,373,357,357,357,357,357,357,357,357,357,357,357,357
1921054.000000,1923086.000000,369,369,353,385,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,385,353,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,385,353,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
1927198.000000,1929230.000000,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,388,356,372,372,372,372,372,372,372,372,372,372,356,388,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,388,356,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,388,356,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,356,388,372,372,388,356,388,356,372,372,372,372,372,372,372,372
1931294.000000,1933326.000000,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,380,348,380,380,372,372,356,388,356,388,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,388,356,372,372,372,372,356,388,372,372,372,372,372,372,372,372,388,356
1945630.000000,1947662.000000,366,366,366,366,366,366,366,366,366,366,366,366,366,366,382,350,382,350,366,366,366,366,350,382,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366
1947678.000000,1949710.000000,365,365,381,349,365,365,365,365,365,365,365,365,365,365,365,365,365,365,381,349,365,365,349,381,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365
1949726.000000,1951758.000000,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,350,350,350,350,294,294,294,294,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348
1951774.000000,1953806.000000,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,375,375,375,375,375,375,375,375,375,375,375,375,375,375,359,391,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,381,381,365,397,381,381,397,365,381,381,397,365,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,365,397,381,381,381,381,381,381,381,381,381,381,381,381,381,381
1957918.000000,1959950.000000,352,352,376,376,348,380,364,364,364,364,364,364,380,348,380,348,364,364,364,364,364,364,364,364,364,364,364,364,364,364,380,348,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,348,380,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,348,380,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364
