3,6291492,6324244,193,43667,0,0,-21,105,8470,0,8108,0,3006,0,6582,0,7229,0,8014,0,3653,0,5494,0
3,6291492,6324244,193,65465,1,18,-27,107,5843,0,5133,0,5479,0,5119,0,8787,0,7021,0,6250,0,3638,0
3,6291492,6324244,193,65323,2,29,-17,108,7731,0,5103,0,4016,0,5511,0,4440,0,8801,0,7685,0,3353,0
3,6291492,6324244,193,64897,3,52,-19,106,5936,0,11084,0,2928,0,5826,0,6883,0,7352,0,4771,0,6583,0
3,6291492,6324244,193,63619,4,59,-17,105,7353,0,5888,0,8881,0,6675,0,6675,0,3323,0,5148,0,4047,0
3,6291492,6324244,193,59785,5,61,-15,98,8094,0,6675,0,5543,0,6298,0,5163,0,6929,0,5858,0,5211,0
3,6291492,6324244,193,48283,6,63,-17,105,5149,0,4062,0,6645,0,9587,0,7356,0,6220,0,4723,0,6597,0
3,6291492,6324244,193,13777,7,79,-10,104,6990,0,7653,0,6567,0,6345,0,6629,0,7747,0,6943,0,8016,0
3,6291492,6324244,193,41331,8,92,-14,106,4755,0,6189,0,5136,0,7748,0,6629,0,5101,0,7353,0,4109,0
3,6291492,6324244,193,58457,9,95,-15,106,3385,0,3007,0,4030,0,6612,0,7730,0,8329,0,5874,0,5495,0
3,6291492,6324244,193,44299,10,98,-14,105,7020,0,4378,0,6912,0,3716,0,6581,0,6251,0,4077,0,4771,0
3,6291492,6324244,193,1825,11,125,-20,94,5559,0,6582,0,8031,0,4046,0,7293,0,5935,0,5165,0,4077,0
3,6291492,6324244,193,5475,12,136,-26,70,2991,0,6235,0,5164,0,4865,0,7386,0,9131,0,6660,0,6567,0
3,6291492,6324244,193,16425,13,140,-25,108,2251,0,5905,0,4125,0,5511,0,6297,0,5903,0,6269,0,6629,0
3,6291492,6324244,193,49275,14,142,-19,108,3670,0,5588,0,4770,0,4802,0,6660,0,4819,0,5258,0,5210,0
3,6291492,6324244,193,16753,15,175,-18,107,5525,0,5134,0,4707,0,6521,0,5025,0,3714,0,7007,0,5858,0
3,6291492,6324244,193,50259,16,175,-17,106,7794,0,4017,0,4694,0,6945,0,4441,0,6281,0,8911,0,7259,0
3,6291492,6324244,193,19705,17,190,-17,105,5150,0,7038,0,4785,0,5435,0,5449,0,3654,0,6693,0,6598,0
3,6291492,6324244,193,19705,18,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,19,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,20,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,21,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,22,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,23,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,24,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,25,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,26,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,27,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,28,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,29,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,30,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,31,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,32,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,33,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,34,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,35,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,36,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,37,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,38,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,39,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,40,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,41,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,42,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,43,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,44,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,45,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,46,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,47,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,48,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,49,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,50,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,51,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,52,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,53,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,54,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,55,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,56,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,57,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,58,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,59,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,60,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,61,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,62,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6291492,6324244,193,19705,63,190,-17,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,6324260,6357012,194,46273,0,1,-17,106,8045,0,8036,0,2884,0,6201,0,6973,0,7700,0,3412,0,5605,0
3,6324260,6357012,194,7747,1,4,-17,106,5601,0,4997,0,5070,0,4587,0,8543,0,6670,0,6145,0,3702,0
3,6324260,6357012,194,23241,2,8,-15,102,7427,0,5027,0,3955,0,5222,0,4045,0,8468,0,7579,0,2988,0
3,6324260,6357012,194,4187,3,13,-16,104,5767,0,10628,0,2852,0,5631,0,6870,0,7125,0,4589,0,6354,0
3,6324260,6357012,194,12561,4,14,-16,105,6899,0,5480,0,8436,0,6478,0,6387,0,3081,0,4831,0,3817,0
3,6324260,6357012,194,37683,5,17,-19,102,7665,0,6416,0,5222,0,6083,0,4800,0,6216,0,5373,0,4678,0
3,6324260,6357012,194,47513,6,55,-16,105,4709,0,3696,0,5942,0,8891,0,7062,0,5916,0,4133,0,6384,0
3,6324260,6357012,194,11467,7,61,-17,102,6550,0,7414,0,6310,0,5840,0,6308,0,7213,0,6519,0,7757,0
3,6324260,6357012,194,34401,8,67,-19,104,4789,0,5642,0,5120,0,7703,0,6462,0,4996,0,6941,0,3803,0
3,6324260,6357012,194,37667,9,78,-18,103,3292,0,2685,0,3895,0,6202,0,7460,0,8136,0,5570,0,5177,0
3,6324260,6357012,194,47465,10,84,-17,106,6627,0,4332,0,6566,0,3440,0,6246,0,5826,0,3880,0,4541,0
3,6324260,6357012,194,11323,11,88,-16,106,5511,0,6463,0,7683,0,3742,0,6866,0,5722,0,4904,0,3954,0
3,6324260,6357012,194,33969,12,91,-17,105,2669,0,6188,0,5058,0,4375,0,7326,0,8875,0,6386,0,5961,0
3,6324260,6357012,194,36371,13,93,-16,105,2081,0,5553,0,3970,0,5329,0,5916,0,5340,0,5659,0,6189,0
