516, 9
517, 9
518, 9
519, 9
520, 9
521, 9
522, 9
523, 8
524, 8
525, 9
526, 8
527, 9
528, 9
529, 9
530, 9
531, 9
532, 9
533, 9
534, 9
535, 9
536, 9
537, 9
538, 9
539, 9
540, 9
541, 9
542, 8
543, 9
544, 9
545, 9
546, 9
547, 9
548, 9
549, 9
550, 9
551, 9
552, 9
553, 9
554, 9
555, 9
556, 9
557, 8
558, 8
559, 9
560, 9
561, 9
562, 9
563, 9
564, 9
565, 9
566, 8
567, 9
568, 9
569, 9
570, 9
571, 9
572, 9
573, 9
574, 9
575, 9
576, 8
577, 7
578, 7
579, 7
580, 7
581, 7
582, 7
583, 7
584, 7
585, 4
586, 4
587, 4
588, 4
589, 4
590, 4
591, 4
592, 4
593, 6
594, 6
595, 6
596, 5
597, 6
598, 6
599, 6
600, 6
601, 6
602, 6
603, 6
604, 5
605, 5
606, 5
607, 5
608, 6
609, 5
610, 5
611, 5
612, 5
613, 5
614, 5
615, 5
616, 5
617, 5
618, 5
619, 5
620, 5
621, 6
622, 6
623, 6
624, 6
625, 6
626, 6
627, 6
628, 6
629, 5
630, 5
631, 5
632, 5
633, 5
634, 5
635, 5
636, 6
637, 6
638, 5
639, 5
640, 6
641, 8
642, 8
643, 8
644, 8
645, 8
646, 8
647, 10
648, 7
649, 8
650, 8
651, 8
652, 8
653, 8
654, 9
655, 8
656, 8
657, 9
658, 9
659, 9
660, 9
661, 9
662, 9
663, 9
664, 9
665, 9
666, 9
667, 9
668, 9
669, 8
670, 10
671, 9
672, 9
673, 10
674, 7
675, 9
676, 9
677, 7
678, 7
679, 10
680, 10
681, 9
682, 9
683, 8
684, 9
685, 9
686, 9
687, 9
688, 9
689, 8
690, 8
691, 8
692, 8
693, 8
694, 10
695, 9
696, 8
697, 9
698, 9
699, 9
700, 9
701, 9
702, 9
703, 8
704, 8
705, 9
706, 9
707, 9
708, 9
709, 9
710, 9
711, 8
712, 9
713, 9
714, 8
715, 9
716, 8
717, 9
718, 9
719, 9
720, 9
721, 9
722, 9
723, 9
724, 8
725, 9
726, 9
727, 9
728, 8
729, 9
730, 9
731, 9
732, 8
733, 9
734, 9
735, 8
736, 9
737, 9
738, 9
739, 9
740, 8
741, 8
742, 9
743, 8
744, 10
745, 9
746, 9
747, 9
748, 9
749, 8
750, 9
751, 9
752, 9
753, 9
754, 9
755, 8
756, 8
757, 8
758, 8
759, 8
760, 8
761, 8
762, 9
763, 9
764, 9
765, 9
766, 9
767, 9
768, 9
769, 8
770, 8
771, 8
772, 8
773, 8
774, 8
775, 8
776, 8
777, 8
778, 8
779, 8
780, 8
781, 8
782, 8
783, 8
784, 8
785, 7
786, 7
787, 7
788, 8
789, 7
790, 7
791, 8
792, 8
793, 8
794, 8
795, 8
796, 8
797, 8
798, 8
799, 8
800, 8
801, 8
802, 8
803, 6
804, 9
805, 8
806, 8
807, 8
808, 7
809, 8
810, 8
811, 8
812, 8
813, 8
814, 8
815, 8
816, 8
817, 8
818, 8
819, 8
820, 7
821, 8
822, 8
823, 8
824, 7
825, 6
826, 6
827, 6
828, 6
829, 6
830, 6
831, 6
832, 6
833, 5
834, 5
835, 5
836, 5
837, 5
838, 5
839, 5
840, 5
841, 5
842, 4
843, 5
844, 5
845, 5
846, 5
847, 5
848, 5
849, 5
850, 5
851, 5
852, 5
853, 6
854, 3
855, 5
856, 5
857, 5
858, 5
859, 6
860, 4
861, 4
862, 4
863, 3
864, 7
865, 6
866, 6
867, 5
868, 5
869, 6
870, 6
871, 6
872, 6
873, 6
874, 6
875, 6
876, 6
877, 6
878, 9
879, 8
880, 8
881, 10
882, 9
883, 9
884, 10
885, 8
886, 11
887, 10
888, 10
889, 10
890, 10
891, 10
892, 10
893, 10
894, 10
895, 10
896, 10
897, 11
898, 11
899, 11
900, 11
901, 11
902, 11
903, 10
904, 10
905, 11
906, 11
907, 11
908, 11
909, 12
910, 9
911, 10
912, 10
913, 11
914, 11
915, 11
916, 10
917, 11
918, 11
919, 11
920, 10
921, 9
922, 9
923, 12
924, 12
925, 11
926, 11
927, 10
928, 11
929, 10
930, 10
931, 10
932, 10
933, 10
934, 10
935, 10
936, 10
937, 9
938, 9
939, 9
940, 9
941, 11
942, 11
943, 11
944, 11
945, 10
946, 10
947, 9
948, 11
949, 10
950, 10
951, 10
952, 10
953, 10
954, 10
955, 10
956, 11
957, 10
958, 10
959, 10
960, 11
961, 10
962, 10
963, 9
964, 12
965, 10
966, 10
967, 10
968, 10
969, 10
970, 10
971, 10
972, 10
973, 10
974, 10
975, 10
976, 10
977, 10
978, 10
979, 11
980, 10
981, 12
982, 9
983, 10
984, 10
985, 10
986, 10
987, 10
988, 10
989, 10
990, 10
991, 10
992, 10
993, 10
994, 10
995, 10
996, 10
997, 10
998, 10
999, 10
1000, 10
1001, 10
1002, 10
1003, 10
1004, 10
1005, 10
1006, 10
1007, 10
1008, 10
1009, 10
1010, 10
1011, 10
1012, 10
1013, 11
1014, 11
1015, 11
1016, 11
1017, 11
1018, 11
1019, 11
1020, 11
1021, 11
1022, 11
1023, 11
1024, 11
1025, 11
1026, 11
1027, 11
1028, 11
1029, 12
1030, 12
1031, 12
1032, 7
1033, 11
1034, 11
1035, 11
1036, 11
1037, 11
1038, 11
1039, 11
1040, 11
1041, 11
1042, 11
1043, 11
1044, 11
1045, 11
1046, 11
1047, 11
1048, 11
1049, 11
1050, 11
1051, 11
1052, 11
1053, 11
1054, 11
1055, 11
1056, 11
1057, 11
1058, 11
1059, 11
1060, 11
1061, 11
1062, 11
1063, 11
1064, 11
1065, 11
1066, 11
1067, 11
1068, 11
1069, 11
1070, 11
1071, 11
1072, 11
1073, 11
1074, 11
1075, 11
1076, 11
1077, 11
1078, 11
1079, 11
1080, 10
1081, 11
1082, 11
1083, 11
1084, 11
1085, 10
1086, 12
1087, 11
1088, 11
1089, 10
1090, 10
1091, 10
1092, 10
1093, 10
1094, 10
1095, 11
1096, 9
1097, 10
1098, 10
1099, 10
1100, 10
1101, 11
1102, 11
1103, 9
1104, 9
1105, 9
1106, 9
1107, 9
1108, 9
1109, 10
1110, 10
1111, 8
1112, 8
1113, 4
1114, 4
1115, 5
1116, 5
1117, 4
1118, 4
1119, 3
1120, 6
1121, 5
1122, 5
1123, 5
1124, 5
1125, 5
1126, 6
1127, 5
1128, 5
1129, 5
1130, 5
1131, 6
1132, 4
1133, 5
1134, 5
1135, 5
1136, 5
1137, 5
1138, 6
1139, 5
1140, 6
1141, 5
1142, 5
1143, 5
1144, 5
1145, 5
1146, 5
1147, 6
1148, 6
1149, 5
1150, 5
1151, 5
1152, 5
1153, 6
1154, 6
1155, 3
1156, 3
1157, 7
1158, 7
1159, 8
1160, 6
1161, 6
1162, 6
1163, 6
1164, 6
1165, 5
1166, 6
1167, 6
1168, 6
1169, 10
1170, 8
1171, 9
1172, 9
1173, 9
1174, 9
1175, 9
1176, 9
1177, 10
1178, 10
1179, 9
1180, 9
1181, 9
1182, 9
1183, 9
1184, 9
1185, 7
1186, 7
1187, 12
1188, 10
1189, 9
1190, 9
1191, 9
1192, 9
1193, 9
1194, 9
1195, 10
1196, 10
1197, 9
1198, 9
1199, 9
1200, 9
1201, 9
1202, 9
1203, 9
1204, 9
1205, 9
1206, 9
1207, 10
1208, 9
1209, 9
1210, 9
1211, 9
1212, 9
1213, 9
1214, 9
1215, 9
1216, 9
1217, 10
1218, 10
1219, 9
1220, 10
1221, 9
1222, 9
1223, 9
1224, 9
1225, 10
1226, 10
1227, 8
1228, 8
1229, 9
1230, 9
1231, 9
1232, 9
1233, 9
1234, 10
1235, 9
1236, 9
1237, 9
1238, 9
1239, 9
1240, 9
1241, 9
1242, 9
1243, 9
1244, 9
1245, 9
1246, 9
1247, 9
1248, 9
1249, 9
1250, 9
1251, 9
1252, 9
1253, 9
1254, 9
1255, 10
1256, 10
1257, 9
1258, 9
1259, 9
1260, 9
1261, 9
1262, 9
1263, 9
1264, 9
1265, 10
1266, 10
1267, 8
1268, 8
1269, 9
1270, 9
1271, 9
1272, 9
1273, 10
1274, 10
1275, 9
1276, 9
1277, 9
1278, 9
1279, 9
1280, 9
1281, 9
1282, 9
1283, 9
1284, 9
1285, 9
1286, 9
1287, 9
1288, 9
1289, 9
1290, 9
1291, 9
1292, 9
1293, 9
1294, 9
1295, 8
1296, 10
1297, 8
1298, 9
1299, 9
1300, 9
1301, 9
1302, 9
1303, 9
1304, 9
1305, 9
1306, 9
1307, 10
1308, 8
1309, 9
1310, 9
1311, 9
1312, 9
1313, 9
1314, 9
1315, 9
1316, 9
1317, 7
1318, 7
1319, 8
1320, 8
1321, 7
1322, 7
1323, 6
1324, 5
1325, 7
1326, 7
1327, 7
1328, 6
1329, 4
1330, 4
1331, 4
1332, 4
1333, 4
1334, 4
1335, 4
1336, 4
1337, 4
1338, 4
1339, 5
1340, 5
1341, 5
1342, 5
1343, 5
1344, 5
1345, 5
1346, 5
1347, 5
1348, 5
1349, 5
1350, 5
1351, 5
1352, 5
1353, 4
1354, 6
1355, 5
1356, 5
1357, 5
1358, 5
1359, 5
1360, 5
1361, 5
1362, 5
1363, 5
1364, 5
1365, 5
1366, 5
1367, 5
1368, 5
1369, 6
1370, 6
1371, 7
1372, 7
1373, 6
1374, 6
1375, 7
1376, 6
1377, 8
1378, 8
1379, 8
1380, 8
1381, 8
1382, 8
1383, 8
1384, 8
1385, 8
1386, 8
1387, 8
1388, 8
1389, 9
1390, 8
1391, 8
1392, 8
1393, 8
1394, 8
1395, 8
1396, 8
1397, 8
1398, 8
1399, 8
1400, 8
1401, 8
1402, 8
1403, 8
1404, 8
1405, 10
1406, 6
1407, 8
1408, 8
1409, 8
1410, 8
1411, 8
1412, 8
1413, 7
1414, 10
1415, 8
1416, 8
1417, 8
1418, 8
1419, 8
1420, 8
1421, 8
1422, 8
1423, 8
1424, 9
1425, 8
1426, 8
1427, 8
1428, 8
1429, 9
1430, 9
1431, 8
1432, 8
1433, 8
1434, 8
1435, 10
1436, 7
1437, 8
1438, 8
1439, 8
1440, 8
1441, 9
1442, 9
1443, 9
1444, 9
1445, 9
1446, 9
1447, 8
1448, 9
1449, 9
1450, 8
1451, 9
1452, 8
1453, 9
1454, 9
1455, 9
1456, 8
1457, 9
1458, 9
1459, 9
1460, 9
1461, 8
1462, 8
1463, 8
1464, 8
1465, 7
1466, 10
1467, 9
1468, 9
1469, 9
1470, 9
1471, 9
1472, 9
1473, 9
1474, 9
1475, 9
1476, 9
1477, 9
1478, 8
1479, 10
1480, 8
1481, 9
1482, 9
1483, 9
1484, 9
1485, 9
1486, 9
1487, 9
1488, 9
1489, 9
1490, 9
1491, 9
1492, 9
1493, 9
1494, 9
1495, 9
1496, 9
1497, 9
1498, 9
1499, 9
1500, 9
1501, 9
1502, 9
1503, 8
1504, 10
1505, 8
1506, 8
1507, 8
1508, 8
1509, 8
1510, 9
1511, 9
1512, 8
1513, 8
1514, 8
1515, 8
1516, 8
1517, 8
1518, 8
1519, 8
1520, 8
1521, 9
1522, 9
1523, 8
1524, 9
1525, 9
1526, 9
1527, 9
1528, 8
1529, 9
1530, 9
1531, 9
1532, 9
1533, 9
1534, 9
1535, 8
1536, 8
1537, 10
1538, 8
1539, 9
1540, 9
1541, 8
1542, 8
1543, 9
1544, 9
1545, 9
1546, 9
1547, 9
1548, 9
1549, 8
1550, 9
1551, 9
1552, 9
1553, 9
1554, 9
1555, 9
1556, 9
1557, 9
1558, 9
1559, 9
1560, 9
1561, 9
1562, 9
1563, 8
1564, 8
1565, 9
1566, 9
1567, 9
1568, 9
1569, 9
1570, 9
1571, 9
1572, 9
1573, 9
1574, 8
1575, 9
1576, 9
1577, 9
1578, 9
1579, 9
1580, 9
1581, 9
1582, 9
1583, 9
1584, 9
1585, 9
1586, 9
1587, 9
1588, 9
1589, 9
1590, 9
1591, 9
1592, 9
1593, 9
1594, 9
1595, 9
1596, 9
1597, 9
1598, 9
1599, 9
1600, 9
1601, 9
1602, 9
1603, 8
1604, 9
1605, 9
1606, 9
1607, 9
1608, 9
1609, 8
1610, 8
1611, 9
1612, 9
1613, 9
1614, 9
1615, 8
1616, 9
1617, 8
1618, 8
1619, 9
1620, 8
1621, 8
1622, 8
1623, 8
1624, 9
1625, 8
1626, 8
1627, 9
1628, 8
1629, 8
1630, 8
1631, 9
1632, 7
1633, 5
1634, 5
1635, 4
1636, 6
1637, 6
1638, 5
1639, 7
1640, 4
1641, 5
1642, 5
1643, 5
1644, 5
1645, 6
1646, 4
1647, 5
1648, 5
1649, 5
1650, 5
1651, 5
1652, 5
1653, 5
1654, 5
1655, 5
1656, 5
1657, 5
1658, 5
1659, 5
1660, 5
1661, 4
1662, 6
1663, 5
1664, 5
1665, 4
1666, 4
1667, 4
1668, 4
1669, 5
1670, 5
1671, 6
1672, 5
1673, 5
1674, 5
1675, 4
1676, 5
1677, 5
1678, 5
1679, 5
1680, 5
1681, 9
1682, 9
1683, 9
1684, 9
1685, 8
1686, 8
1687, 8
1688, 8
1689, 8
1690, 8
1691, 8
1692, 8
1693, 8
1694, 8
1695, 8
1696, 8
1697, 8
1698, 8
1699, 9
1700, 7
1701, 8
1702, 8
1703, 8
1704, 8
1705, 8
1706, 8
1707, 6
1708, 10
1709, 8
1710, 8
1711, 8
1712, 8
1713, 8
1714, 8
1715, 8
1716, 8
1717, 8
1718, 8
1719, 8
1720, 8
1721, 8
1722, 8
1723, 8
1724, 8
1725, 8
1726, 8
1727, 7
1728, 9
1729, 8
1730, 8
1731, 7
1732, 11
1733, 9
1734, 8
1735, 9
1736, 9
1737, 9
1738, 9
1739, 9
1740, 9
1741, 9
1742, 9
1743, 9
1744, 9
1745, 8
1746, 8
1747, 8
1748, 8
1749, 9
1750, 9
1751, 9
1752, 9
1753, 9
1754, 9
1755, 8
1756, 8
1757, 8
1758, 8
1759, 8
1760, 8
1761, 10
1762, 7
1763, 9
1764, 9
1765, 8
1766, 8
1767, 8
1768, 8
1769, 7
1770, 9
1771, 8
1772, 9
1773, 8
1774, 8
1775, 9
1776, 7
1777, 8
1778, 8
1779, 8
1780, 8
1781, 8
1782, 8
1783, 8
1784, 8
1785, 9
1786, 7
1787, 8
1788, 8
1789, 8
1790, 8
1791, 8
1792, 8
1793, 8
1794, 8
1795, 8
1796, 8
1797, 9
1798, 7
1799, 8
1800, 8
1801, 6
1802, 6
1803, 10
1804, 10
1805, 8
1806, 9
1807, 8
1808, 8
1809, 8
1810, 8
1811, 8
1812, 8
1813, 8
1814, 8
1815, 10
1816, 6
1817, 8
1818, 8
1819, 8
1820, 8
1821, 8
1822, 8
1823, 8
1824, 8
1825, 8
1826, 8
1827, 7
1828, 9
1829, 8
1830, 8
1831, 7
1832, 9
1833, 8
1834, 8
1835, 8
1836, 8
1837, 8
1838, 8
1839, 8
1840, 8
1841, 7
1842, 7
1843, 8
1844, 8
1845, 8
1846, 8
1847, 8
1848, 8
1849, 8
1850, 8
1851, 8
1852, 8
1853, 8
1854, 8
1855, 8
1856, 8
1857, 9
1858, 9
1859, 9
1860, 9
1861, 10
1862, 8
1863, 9
1864, 9
1865, 10
1866, 8
1867, 9
1868, 9
1869, 9
1870, 9
1871, 9
1872, 9
1873, 9
1874, 9
1875, 9
1876, 9
1877, 9
1878, 9
1879, 10
1880, 8
1881, 9
1882, 9
1883, 9
1884, 9
1885, 9
1886, 9
1887, 9
1888, 9
1889, 8
1890, 8
1891, 7
1892, 7
1893, 7
1894, 6
1895, 9
1896, 8
1897, 6
1898, 6
1899, 7
1900, 7
1901, 7
1902, 7
1903, 7
1904, 7
1905, 6
1906, 6
1907, 6
1908, 6
1909, 6
1910, 6
1911, 5
1912, 5
1913, 6
1914, 5
1915, 5
1916, 6
1917, 6
1918, 6
1919, 5
1920, 5
1921, 7
1922, 7
1923, 5
1924, 5
1925, 4
1926, 4
1927, 9
1928, 9
1929, 7
1930, 4
1931, 4
1932, 6
1933, 5
1934, 6
1935, 5
1936, 5
1937, 6
1938, 6
1939, 6
1940, 6
1941, 5
1942, 5
1943, 6
1944, 6
1945, 5
1946, 5
1947, 5
1948, 5
1949, 4
1950, 8
1951, 6
1952, 6
1953, 8
1954, 8
1955, 8
1956, 8
1957, 8
1958, 8
1959, 8
1960, 8
1961, 10
1962, 10
1963, 10
1964, 10
1965, 11
1966, 11
1967, 9
1968, 9
1969, 8
1970, 10
1971, 9
1972, 9
1973, 9
1974, 9
1975, 9
1976, 9
1977, 11
1978, 10
1979, 10
1980, 11
1981, 10
1982, 10
1983, 11
1984, 10
1985, 11
1986, 11
1987, 11
1988, 11
1989, 11
1990, 11
1991, 11
1992, 11
1993, 10
1994, 10
1995, 11
1996, 11
1997, 11
1998, 11
1999, 11
2000, 11
2001, 11
2002, 11
2003, 11
2004, 11
2005, 11
2006, 11
2007, 11
2008, 11
2009, 11
2010, 11
2011, 11
2012, 11
2013, 10
2014, 13
2015, 9
2016, 11
2017, 11
2018, 11
2019, 11
2020, 11
2021, 11
2022, 11
2023, 8
2024, 14
2025, 11
2026, 11
2027, 11
2028, 11
2029, 11
2030, 10
2031, 11
2032, 11
2033, 11
2034, 11
2035, 11
2036, 11
2037, 11
2038, 11
2039, 11
2040, 11
2041, 11
2042, 11
2043, 14
2044, 8
2045, 11
2046, 11
2047, 11
2048, 11
2049, 10
2050, 10
2051, 10
2052, 10
2053, 10
2054, 10
2055, 10
2056, 10
2057, 10
2058, 10
2059, 10
2060, 11
2061, 11
2062, 9
2063, 10
2064, 10
2065, 10
2066, 10
2067, 10
2068, 10
2069, 10
2070, 10
2071, 8
2072, 12
2073, 10
2074, 10
2075, 10
2076, 10
2077, 11
2078, 11
2079, 10
2080, 10
2081, 11
2082, 11
2083, 11
2084, 11
2085, 11
2086, 11
2087, 10
2088, 10
2089, 10
2090, 10
2091, 10
2092, 10
2093, 10
2094, 10
2095, 10
2096, 10
2097, 10
2098, 10
2099, 10
2100, 10
2101, 10
2102, 9
2103, 10
2104, 10
2105, 13
2106, 8
2107, 10
2108, 12
2109, 11
2110, 11
2111, 11
2112, 10
2113, 12
2114, 11
2115, 12
2116, 12
2117, 10
2118, 10
2119, 10
2120, 10
2121, 11
2122, 11
2123, 10
2124, 11
2125, 11
2126, 11
2127, 11
2128, 11
2129, 10
2130, 10
2131, 10
2132, 10
2133, 10
2134, 10
2135, 10
2136, 10
2137, 10
2138, 10
2139, 10
2140, 10
2141, 9
2142, 10
2143, 10
2144, 10
2145, 10
2146, 10
2147, 10
2148, 10
2149, 10
2150, 10
2151, 10
2152, 10
2153, 10
2154, 10
2155, 12
2156, 9
2157, 10
2158, 10
2159, 10
2160, 10
2161, 10
2162, 10
2163, 12
2164, 9
2165, 10
2166, 10
2167, 10
2168, 10
2169, 11
2170, 11
2171, 10
2172, 10
2173, 10
2174, 10
2175, 13
2176, 8
2177, 10
2178, 10
2179, 10
2180, 10
2181, 10
2182, 10
2183, 10
2184, 10
2185, 10
2186, 10
2187, 10
2188, 11
2189, 10
2190, 10
2191, 10
2192, 10
2193, 11
2194, 11
2195, 10
2196, 10
2197, 10
2198, 10
2199, 10
2200, 10
2201, 11
2202, 10
2203, 10
2204, 10
2205, 10
2206, 10
2207, 10
2208, 10
2209, 10
2210, 10
2211, 10
2212, 10
2213, 10
2214, 13
2215, 9
2216, 9
2217, 11
2218, 11
2219, 11
2220, 11
2221, 10
2222, 10
2223, 11
2224, 11
2225, 10
2226, 10
2227, 11
2228, 11
2229, 11
2230, 11
2231, 10
2232, 10
2233, 10
2234, 10
2235, 14
2236, 7
2237, 10
2238, 10
2239, 10
2240, 10
2241, 10
2242, 10
2243, 10
2244, 10
2245, 9
2246, 9
2247, 11
2248, 11
2249, 9
2250, 10
2251, 10
2252, 10
2253, 10
2254, 10
2255, 10
2256, 10
2257, 10
2258, 10
2259, 10
2260, 10
2261, 10
2262, 11
2263, 10
2264, 10
2265, 12
2266, 12
2267, 7
2268, 9
2269, 10
2270, 10
2271, 10
2272, 10
2273, 10
2274, 10
2275, 10
2276, 10
2277, 10
2278, 10
2279, 10
2280, 10
2281, 9
2282, 11
2283, 10
2284, 10
2285, 9
2286, 11
2287, 10
2288, 10
2289, 11
2290, 11
2291, 11
2292, 11
2293, 11
2294, 11
2295, 11
2296, 11
2297, 9
2298, 9
2299, 9
2300, 9
2301, 9
2302, 9
2303, 9
2304, 9
2305, 9
2306, 9
2307, 10
2308, 10
2309, 9
2310, 9
2311, 10
2312, 11
2313, 10
2314, 10
2315, 10
2316, 10
2317, 10
2318, 10
2319, 10
2320, 10
2321, 9
2322, 9
2323, 9
2324, 9
2325, 10
2326, 10
2327, 10
2328, 10
2329, 10
2330, 10
2331, 11
2332, 9
2333, 10
2334, 10
2335, 10
2336, 10
2337, 9
2338, 10
2339, 10
2340, 10
2341, 10
2342, 10
2343, 10
2344, 10
2345, 10
2346, 9
2347, 10
2348, 10
2349, 10
2350, 10
2351, 10
2352, 10
2353, 10
2354, 12
2355, 9
2356, 9
2357, 12
2358, 11
2359, 8
2360, 8
2361, 10
2362, 10
2363, 10
2364, 10
2365, 11
2366, 11
2367, 8
2368, 8
2369, 10
2370, 10
2371, 10
2372, 10
2373, 10
2374, 10
2375, 10
2376, 10
2377, 9
2378, 9
2379, 10
2380, 10
2381, 9
2382, 14
2383, 8
2384, 8
2385, 10
2386, 10
2387, 10
2388, 10
2389, 10
2390, 10
2391, 10
2392, 10
2393, 9
2394, 9
2395, 9
2396, 9
2397, 11
2398, 9
2399, 10
2400, 10
2401, 9
2402, 10
2403, 10
2404, 10
2405, 10
2406, 10
2407, 10
2408, 10
2409, 9
2410, 9
2411, 8
2412, 11
2413, 10
2414, 10
2415, 9
2416, 11
2417, 8
2418, 12
2419, 10
2420, 10
2421, 10
2422, 10
2423, 10
2424, 10
2425, 9
2426, 9
2427, 8
2428, 11
2429, 10
2430, 10
2431, 10
2432, 10
2433, 11
2434, 9
2435, 10
2436, 10
2437, 9
2438, 8
2439, 12
2440, 7
2441, 10
2442, 10
2443, 10
2444, 10
2445, 10
2446, 10
2447, 10
2448, 10
2449, 10
2450, 10
2451, 12
2452, 8
2453, 10
2454, 10
2455, 10
2456, 10
2457, 10
2458, 10
2459, 11
2460, 10
2461, 9
2462, 9
2463, 9
2464, 9
2465, 10
2466, 10
2467, 8
2468, 11
2469, 9
2470, 8
2471, 11
2472, 11
2473, 10
2474, 10
2475, 10
2476, 10
2477, 9
2478, 10
2479, 10
2480, 10
2481, 10
2482, 10
2483, 10
2484, 10
2485, 10
2486, 10
2487, 11
2488, 9
2489, 10
2490, 10
2491, 9
2492, 10
2493, 10
2494, 10
2495, 10
2496, 10
2497, 9
2498, 9
2499, 12
