1373518495.164961,5,30785,0,0,-9,104,0,0,0,16788,0,16256,0,49456
1373518495.505097,5,26819,0,1,-9,106,0,0,0,16704,0,16256,0,49328
1373518495.745592,5,14921,0,1,-9,107,0,0,0,16804,0,16256,0,49512
1373518495.990053,5,44763,0,1,-9,106,0,0,0,16814,0,16256,0,49484
1373518496.145635,5,3217,0,0,-9,106,0,0,0,16814,0,16256,0,49476
1373518497.026601,5,21323,0,2,-9,107,0,0,0,16816,0,16256,0,49456
1373518497.166222,5,63969,0,0,-9,106,0,0,0,16802,0,16256,0,49492
1373518497.496575,5,60835,0,1,-9,107,0,0,0,16810,0,16256,0,49484
1373518497.629244,5,51433,0,0,-9,107,0,0,0,16808,0,16256,0,49488
1373518497.871630,5,23227,0,0,-9,105,0,0,0,16816,0,16256,0,49464
1373518498.114106,5,4145,0,0,-13,107,0,0,0,16812,0,16256,0,49528
1373518498.369507,5,12435,0,0,-9,105,0,0,0,16822,0,16256,0,49532
1373518498.764495,5,37305,0,1,-9,105,0,0,0,16812,0,16256,0,49528
1373518498.902308,5,46379,0,0,-10,107,0,0,0,16768,0,16256,0,49408
1373518499.119788,5,8065,0,0,-13,106,0,0,0,16700,0,16256,0,49352
1373518499.479946,5,24195,0,1,-14,105,0,0,0,16704,0,16256,0,49416
1373518499.620693,5,7049,0,0,-13,104,0,0,0,16708,0,16256,0,49384
1373518499.864218,5,21147,0,0,-9,107,0,0,0,16862,0,16256,0,49594
1373518500.120689,5,63441,0,0,-9,105,0,0,0,16982,0,16256,0,49702
1373518500.382198,5,59251,0,0,-9,106,0,0,0,16985,0,16256,0,49685
1373518500.747309,5,46681,0,1,-14,107,0,0,0,16965,0,16256,0,49667
1373518500.987847,5,8971,0,1,-9,106,0,0,0,16965,0,16256,0,49626
1373518501.147614,5,26913,0,0,-14,107,0,0,0,16956,0,16256,0,49596
1373518501.501766,5,15203,0,1,-9,107,0,0,0,16953,0,16256,0,49626
1373518501.638614,5,45609,0,0,-9,107,0,0,0,16964,0,16256,0,49636
1373518501.880080,5,5755,0,0,-9,107,0,0,0,16957,0,16256,0,49638
1373518502.155600,5,17265,0,0,-10,107,0,0,0,16961,0,16256,0,49642
1373518502.373098,5,51795,0,0,-9,107,0,0,0,16958,0,16256,0,49666
1373518502.774135,5,24313,0,1,-9,108,0,0,0,16960,0,16256,0,49660
1373518502.972741,5,7403,0,1,-9,107,0,0,0,16952,0,16256,0,49608
1373518503.154369,5,22209,0,0,-9,106,0,0,0,16952,0,16256,0,49632
1373518503.517557,5,1091,0,1,-9,106,0,0,0,16953,0,16256,0,49650
1373518503.726032,5,3273,0,1,-9,107,0,0,0,16959,0,16256,0,49618
1373518503.878837,5,9819,0,0,-9,107,0,0,0,16956,0,16256,0,49608
1373518504.121306,5,29457,0,0,-9,105,0,0,0,16961,0,16256,0,49669
1373518504.373800,5,22835,0,0,-10,106,0,0,0,16967,0,16256,0,49671
1373518504.718070,5,2969,0,1,-9,107,0,0,0,16970,0,16256,0,49678
1373518504.886641,5,8907,0,0,-14,106,0,0,0,16964,0,16256,0,49636
1373518505.148065,5,26721,0,0,-13,106,0,0,0,16952,0,16256,0,49612
1373518505.617911,5,14627,0,1,-14,105,0,0,0,16958,0,16256,0,49640
1373518505.710817,5,43881,0,1,-13,105,0,0,0,16961,0,16256,0,49630
1373518505.872491,5,571,0,0,-14,107,0,0,0,16965,0,16256,0,49669
1373518506.383254,5,1713,0,1,-14,104,0,0,0,16963,0,16256,0,49662
1373518506.743411,5,15417,0,1,-13,107,0,0,0,16951,0,16256,0,49622
1373518507.395790,5,7681,0,1,-10,105,0,0,0,16946,0,16256,0,49600
1373518507.468663,5,23043,0,1,-13,107,0,0,0,16952,0,16256,0,49608
1373518507.722237,5,3593,0,2,-13,106,0,0,0,16964,0,16256,0,49632
1373518507.890790,5,10779,0,0,-9,106,0,0,0,16957,0,16256,0,49654
1373518508.148203,5,32337,0,0,-9,106,0,0,0,16944,0,16256,0,49644
1373518508.391677,5,31475,0,0,-8,106,0,0,0,16958,0,16256,0,49616
1373518509.408413,5,59107,0,0,-10,107,0,0,0,16954,0,16256,0,49624
1373518509.726790,5,46249,0,1,-13,105,0,0,0,16961,0,16256,0,49634
1373518510.157833,5,23025,0,0,-13,106,0,0,0,16952,0,16256,0,49616
1373518511.001982,5,31851,0,1,-8,105,0,0,0,16955,0,16256,0,49602
1373518511.384016,5,24515,0,0,-10,107,0,0,0,16952,0,16256,0,49648
1373518511.764332,5,8009,0,1,-13,106,0,0,0,16949,0,16256,0,49614
1373518512.251322,5,6545,0,1,-9,104,0,0,0,16945,0,16256,0,49594
1373518512.635485,5,19635,0,1,-13,106,0,0,0,16946,0,16256,0,49592
1373518512.727196,5,58905,0,1,-9,108,0,0,0,16950,0,16256,0,49604
1373518513.022586,5,45643,0,1,-15,107,0,0,0,16957,0,16256,0,49598
1373518513.409650,5,17571,0,0,-13,107,0,0,0,16953,0,16256,0,49622
1373518513.737922,5,52713,0,1,-9,107,0,0,0,16961,0,16256,0,49602
1373518513.994310,5,27067,0,1,-9,107,0,0,0,16955,0,16256,0,49618
1373518514.156145,5,15665,0,0,-14,105,0,0,0,16949,0,16256,0,49646
1373518514.380544,5,46995,0,0,-9,106,0,0,0,16956,0,16256,0,49608
1373518514.731743,5,9913,0,1,-9,108,0,0,0,16966,0,16256,0,49640
1373518515.011248,5,29739,0,1,-9,107,0,0,0,16964,0,16448,52428,49592
1373518515.149779,5,23681,0,0,-9,107,0,0,0,16949,0,16256,0,49602
1373518515.379272,5,5507,0,0,-9,106,0,0,0,16965,0,16256,0,49634
1373518515.655713,5,16521,0,0,-16,107,0,0,0,16962,0,16256,0,49624
1373518515.882196,5,49563,0,0,-9,106,0,0,0,16961,0,16256,0,49602
1373518516.118631,5,17617,0,0,-9,106,0,0,0,16948,0,16256,0,49648
1373518516.374982,5,52851,0,0,-9,107,0,0,0,16966,0,16256,0,49670
1373518516.753247,5,27481,0,1,-9,107,0,0,0,16966,0,16256,0,49672
1373518516.971732,5,16907,0,1,-9,107,0,0,0,16960,0,16256,0,49632
1373518517.148309,5,50721,0,0,-9,106,0,0,0,16960,0,16256,0,49624
1373518517.510485,5,21091,0,1,-9,105,0,0,0,16957,0,16256,0,49618
1373518517.628212,5,63273,0,0,-9,108,0,0,0,16958,0,16256,0,49620
1373518517.878681,5,58747,0,0,-9,108,0,0,0,16957,0,16256,0,49626
1373518518.120120,5,45169,0,0,-9,106,0,0,0,16952,0,16256,0,49668
1373518518.372603,5,4435,0,0,-9,107,0,0,0,16965,0,16256,0,49669
1373518518.722856,5,13305,0,1,-9,107,0,0,0,16962,0,16256,0,49664
1373518518.979397,5,39915,0,1,-9,107,0,0,0,16958,0,16256,0,49624
1373518519.132976,5,54209,0,0,-8,107,0,0,0,16943,0,16256,0,49614
1373518519.512056,5,31555,0,1,-9,107,0,0,0,16957,0,16256,0,49665
1373518519.740580,5,29129,0,1,-9,104,0,0,0,16957,0,16256,0,49642
1373518519.888238,5,21851,0,0,-9,106,0,0,0,16956,0,16256,0,49616
1373518520.124764,5,17,0,0,-9,106,0,0,0,16961,0,16256,0,49626
1373518520.383171,5,51,0,0,-9,107,0,0,0,16968,0,16256,0,49674
1373518520.721386,5,153,0,1,-9,107,0,0,0,16960,0,16256,0,49628
1373518520.887993,5,459,0,0,-9,107,0,0,0,16956,0,16256,0,49616
1373518521.156449,5,1377,0,0,-12,108,0,0,0,16952,0,16256,0,49612
1373518521.409772,5,4131,0,0,-13,106,0,0,0,16962,0,16256,0,49668
1373518521.649297,5,12393,0,0,-10,106,0,0,0,16963,0,16256,0,49622
1373518521.882842,5,37179,0,0,-10,108,0,0,0,16953,0,16256,0,49598
1373518522.225243,5,46001,0,1,-13,106,0,0,0,16954,0,16256,0,49656
1373518522.413764,5,6931,0,0,-13,107,0,0,0,16957,0,16256,0,49618
1373518523.135180,5,56065,0,0,-10,108,0,0,0,16966,0,16256,0,49608
1373518523.913516,5,6427,0,0,-11,107,0,0,0,16947,0,16256,0,49590
1373518524.133057,5,19281,0,0,-13,107,0,0,0,16947,0,16256,0,49606
1373518524.507360,5,57843,0,1,-10,107,0,0,0,16956,0,16256,0,49620
1373518524.893567,5,42457,0,1,-10,106,0,0,0,16955,0,16256,0,49594
1373518524.971331,5,61835,0,1,-9,104,0,0,0,16953,0,16256,0,49618
1373518525.237724,5,54433,0,2,-13,107,0,0,0,16960,0,16256,0,49608
1373518526.396174,5,18161,0,2,-10,107,0,0,0,16943,0,16256,0,49618
1373518526.494812,5,54483,0,1,-13,105,0,0,0,16952,0,16256,0,49644
1373518526.898960,5,31595,0,1,-13,105,0,0,0,16946,0,16256,0,49624
1373518527.631399,5,1097,0,0,-13,106,0,0,0,16952,0,16256,0,49608
1373518527.917719,5,3291,0,0,-13,107,0,0,0,16957,0,16256,0,49622
1373518528.138207,5,9873,0,0,-11,107,0,0,0,16959,0,16256,0,49598
1373518528.384731,5,29619,0,0,-13,107,0,0,0,16947,0,16256,0,49594
1373518528.748828,5,23321,0,1,-13,106,0,0,0,16956,0,16256,0,49628
1373518528.978377,5,4427,0,1,-13,104,0,0,0,16946,0,16256,0,49608
1373518529.156013,5,13281,0,0,-13,107,0,0,0,16949,0,16256,0,49602
1373518529.389354,5,39843,0,0,-13,108,0,0,0,16956,0,16256,0,49620
1373518529.651738,5,53993,0,0,-13,107,0,0,0,16947,0,16256,0,49594
1373518529.877122,5,30907,0,0,-10,108,0,0,0,16944,0,16256,0,49600
1373518530.121547,5,27185,0,0,-10,107,0,0,0,16959,0,16256,0,49667
1373518530.372943,5,16019,0,0,-13,107,0,0,0,16961,0,16256,0,49665
1373518530.653289,5,48057,0,0,-13,107,0,0,0,16959,0,16256,0,49665
1373518530.898757,5,13099,0,0,-10,107,0,0,0,16956,0,16256,0,49596
1373518531.248920,5,39297,0,1,-10,107,0,0,0,16947,0,16256,0,49598
1373518531.380704,5,52355,0,0,-10,107,0,0,0,16947,0,16256,0,49602
1373518531.885641,5,12443,0,0,-9,107,0,0,0,16944,0,16256,0,49612
1373518532.149953,5,37329,0,0,-9,107,0,0,0,16953,0,16256,0,49642
1373518532.370569,5,46451,0,0,-9,106,0,0,0,16962,0,16256,0,49668
1373518532.654937,5,8281,0,0,-11,108,0,0,0,16956,0,16256,0,49656
1373518532.908474,5,24843,0,0,-9,107,0,0,0,16950,0,16256,0,49632
1373518533.241623,5,8993,0,1,-9,108,0,0,0,16951,0,16256,0,49606
1373518533.389342,5,26979,0,0,-9,105,0,0,0,16951,0,16256,0,49610
1373518533.722833,5,15401,0,1,-9,107,0,0,0,16953,0,16256,0,49626
1373518533.883359,5,46203,0,0,-9,107,0,0,0,16955,0,16256,0,49626
1373518534.123822,5,7537,0,0,-9,107,0,0,0,16946,0,16256,0,49656
1373518534.377340,5,22611,0,0,-9,108,0,0,0,16967,0,16256,0,49675
1373518534.887063,5,6891,0,0,-9,106,0,0,0,16951,0,16256,0,49614
1373518535.122628,5,20673,0,0,-9,108,0,0,0,16954,0,16256,0,49620
1373518535.514917,5,62019,0,1,-9,107,0,0,0,16958,0,16256,0,49664
1373518535.655583,5,54985,0,0,-9,107,0,0,0,16955,0,16256,0,49606
1373518535.869918,5,33883,0,0,-9,107,0,0,0,16950,0,16256,0,49652
1373518536.119440,5,36113,0,0,-9,107,0,0,0,16957,0,16256,0,49658
1373518536.380742,5,42803,0,0,-9,107,0,0,0,16958,0,16256,0,49664
1373518536.883595,5,57547,0,0,-9,107,0,0,0,16950,0,16256,0,49608
1373518537.138891,5,41569,0,0,-14,107,0,0,0,16952,0,16256,0,49624
1373518537.408318,5,59171,0,0,-9,106,0,0,0,16948,0,16256,0,49616
1373518537.647973,5,46441,0,0,-9,108,0,0,0,16950,0,16256,0,49596
1373518537.882510,5,8251,0,0,-13,108,0,0,0,16950,0,16256,0,49592
1373518538.154811,5,24753,0,0,-13,106,0,0,0,16949,0,16256,0,49662
1373518538.391371,5,8723,0,0,-9,107,0,0,0,16952,0,16256,0,49612
1373518538.976053,5,12971,0,1,-8,105,0,0,0,16941,0,16256,0,49606
1373518539.415021,5,38913,0,1,-14,107,0,0,0,16945,0,16256,0,49606
1373518539.473780,5,51203,0,1,-14,106,0,0,0,16960,0,16256,0,49584
1373518539.741038,5,22537,0,2,-14,106,0,0,0,16944,0,16256,0,49616
1373518540.396622,5,18675,0,0,-11,107,0,0,0,16957,0,16256,0,49586
1373518540.731651,5,56025,0,1,-13,107,0,0,0,16950,0,16256,0,49584
1373518541.239474,5,45473,0,1,-13,105,0,0,0,16942,0,16256,0,49612
1373518542.136053,5,13297,0,0,-15,107,0,0,0,16944,0,16256,0,49604
1373518542.408429,5,39891,0,0,-13,108,0,0,0,16955,0,16256,0,49590
1373518542.653813,5,54137,0,0,-13,107,0,0,0,16945,0,16256,0,49598
1373518543.169681,5,28481,0,0,-13,107,0,0,0,16954,0,16256,0,49608
1373518543.639552,5,19907,0,1,-9,106,0,0,0,16943,0,16256,0,49590
1373518543.720292,5,59721,0,1,-9,106,0,0,0,16943,0,16256,0,49582
1373518544.225683,5,13201,0,2,-13,106,0,0,0,16950,0,16256,0,49600
1373518544.918103,5,53273,0,2,-10,104,0,0,0,16957,0,16256,0,49618
1373518545.500571,5,62115,0,2,-9,106,0,0,0,16959,0,16256,0,49594
1373518545.750937,5,55273,0,2,-10,106,0,0,0,16945,0,16256,0,49622
1373518545.878686,5,34747,0,0,-11,107,0,0,0,16952,0,16256,0,49640
1373518546.135095,5,38705,0,0,-13,106,0,0,0,16953,0,16256,0,49638
1373518546.380614,5,50579,0,0,-13,105,0,0,0,16952,0,16256,0,49632
1373518546.760559,5,20665,0,1,-13,105,0,0,0,16957,0,16256,0,49665
1373518547.005097,5,61995,0,1,-13,104,0,0,0,16957,0,16256,0,49618
1373518547.223557,5,54913,0,1,-13,107,0,0,0,16943,0,16256,0,49614
1373518547.385108,5,33667,0,0,-13,106,0,0,0,16950,0,16256,0,49600
1373518547.735441,5,35465,0,1,-13,107,0,0,0,16954,0,16256,0,49636
1373518547.880119,5,40859,0,0,-13,106,0,0,0,16954,0,16256,0,49604
1373518548.150538,5,57041,0,0,-13,107,0,0,0,16958,0,16256,0,49664
1373518548.374784,5,40051,0,0,-13,107,0,0,0,16965,0,16256,0,49673
1373518548.759671,5,54617,0,1,-9,106,0,0,0,16960,0,16256,0,49644
1373518548.886515,5,32779,0,0,-9,107,0,0,0,16950,0,16256,0,49628
1373518549.136826,5,32801,0,0,-14,105,0,0,0,16952,0,16256,0,49612
1373518549.647227,5,33065,0,0,-9,106,0,0,0,16961,0,16256,0,49602
1373518549.880689,5,33659,0,0,-14,105,0,0,0,16952,0,16256,0,49608
1373518550.120030,5,35441,0,0,-9,106,0,0,0,16953,0,16256,0,49650
1373518550.375345,5,40787,0,0,-9,106,0,0,0,16966,0,16256,0,49668
1373518550.736448,5,56825,0,1,-9,108,0,0,0,16963,0,16256,0,49669
1373518550.924891,5,39403,0,0,-9,107,0,0,0,16963,0,16256,0,49638
1373518551.149528,5,52673,0,0,-9,105,0,0,0,16953,0,16256,0,49614
1373518551.651322,5,15305,0,0,-9,108,0,0,0,16955,0,16256,0,49614
1373518551.879772,5,45915,0,0,-9,106,0,0,0,16963,0,16256,0,49586
1373518552.149076,5,6673,0,0,-9,105,0,0,0,16953,0,16256,0,49650
1373518552.377594,5,20019,0,0,-9,107,0,0,0,16963,0,16256,0,49654
1373518552.746745,5,60057,0,1,-9,106,0,0,0,16954,0,16256,0,49652
1373518552.973213,5,49099,0,1,-9,106,0,0,0,16950,0,16256,0,49620
1373518553.147871,5,16225,0,0,-9,107,0,0,0,16950,0,16256,0,49608
1373518553.378311,5,48675,0,0,-9,108,0,0,0,16956,0,16256,0,49636
1373518553.731826,5,14953,0,1,-8,106,0,0,0,16951,0,16256,0,49646
1373518553.874223,5,44859,0,0,-14,106,0,0,0,16952,0,16256,0,49608
1373518554.384128,5,10515,0,0,-14,108,0,0,0,16955,0,16256,0,49618
1373518556.136168,5,58705,0,0,-14,105,0,0,0,16954,0,16256,0,49632
1373518556.398433,5,45043,0,0,-14,107,0,0,0,16946,0,16256,0,49620
1373518556.732578,5,4057,0,1,-14,107,0,0,0,16955,0,16256,0,49618
1373518557.244161,5,36513,0,1,-14,106,0,0,0,16955,0,16256,0,49610
1373518557.477575,5,44003,0,1,-14,107,0,0,0,16953,0,16256,0,49614
1373518557.906200,5,2811,0,0,-14,106,0,0,0,16956,0,16256,0,49608
1373518558.638200,5,10361,0,0,-13,104,0,0,0,16960,0,16256,0,49600
1373518559.979663,5,27355,0,1,-14,108,0,0,0,16961,0,16256,0,49622
1373518560.155112,5,16529,0,0,-14,106,0,0,0,16955,0,16256,0,49610
1373518561.489749,5,18851,0,1,-14,104,0,0,0,16957,0,16256,0,49614
1373518562.155119,5,38587,0,1,-14,106,0,0,0,16958,0,16256,0,49608
1373518562.231912,5,50225,0,1,-9,106,0,0,0,16945,0,16256,0,49594
1373518562.387513,5,19603,0,0,-9,107,0,0,0,16945,0,16256,0,49598
1373518562.722633,5,58809,0,1,-9,105,0,0,0,16949,0,16256,0,49630
1373518562.885142,5,45355,0,0,-9,106,0,0,0,16948,0,16256,0,49624
1373518563.145537,5,4993,0,0,-9,106,0,0,0,16949,0,16256,0,49614
1373518563.514624,5,14979,0,1,-9,106,0,0,0,16951,0,16256,0,49590
1373518563.732882,5,44937,0,1,-9,107,0,0,0,16951,0,16256,0,49606
1373518563.879495,5,3739,0,0,-14,107,0,0,0,16940,0,16256,0,49584
1373518564.149936,5,11217,0,0,-9,106,0,0,0,16957,0,16256,0,49662
1373518564.377297,5,33651,0,0,-9,106,0,0,0,16961,0,16256,0,49669
1373518564.720533,5,35417,0,1,-9,106,0,0,0,16959,0,16256,0,49669
1373518564.887033,5,40715,0,0,-9,104,0,0,0,16960,0,16256,0,49636
1373518565.151268,5,56609,0,0,-9,106,0,0,0,16952,0,16256,0,49596
1373518565.371606,5,38755,0,0,-9,108,0,0,0,16959,0,16256,0,49667
1373518565.649886,5,50729,0,0,-10,106,0,0,0,16957,0,16256,0,49662
1373518565.883444,5,21115,0,0,-9,107,0,0,0,16959,0,16256,0,49626
1373518566.120798,5,63345,0,0,-9,107,0,0,0,16956,0,16256,0,49660
1373518566.377980,5,58963,0,0,-9,107,0,0,0,16964,0,16256,0,49670
1373518566.749109,5,45817,0,1,-9,107,0,0,0,16960,0,16256,0,49668
1373518566.882682,5,6379,0,0,-9,107,0,0,0,16955,0,16256,0,49626
1373518567.124984,5,19137,0,0,-9,108,0,0,0,16951,0,16256,0,49614
1373518567.370362,5,57411,0,0,-9,107,0,0,0,16953,0,16256,0,49654
1373518567.655697,5,41161,0,0,-9,107,0,0,0,16959,0,16256,0,49665
1373518567.877267,5,57947,0,0,-14,104,0,0,0,16951,0,16256,0,49614
1373518568.117713,5,42769,0,0,-14,107,0,0,0,16950,0,16256,0,49652
1373518568.376243,5,62771,0,0,-9,105,0,0,0,16964,0,16256,0,49672
1373518568.752171,5,57241,0,1,-14,106,0,0,0,16961,0,16256,0,49669
1373518568.974723,5,40651,0,1,-14,105,0,0,0,16949,0,16256,0,49630
1373518569.148332,5,56417,0,0,-9,107,0,0,0,16950,0,16256,0,49616
1373518569.513631,5,38179,0,1,-10,107,0,0,0,16950,0,16256,0,49652
1373518569.737004,5,49001,0,1,-13,103,0,0,0,16956,0,16256,0,49596
1373518569.892598,5,15931,0,0,-15,107,0,0,0,16945,0,16256,0,49610
1373518570.157012,5,47793,0,0,-9,105,0,0,0,16947,0,16256,0,49618
1373518570.403463,5,12307,0,0,-15,106,0,0,0,16951,0,16256,0,49610
1373518570.635992,5,36921,0,0,-11,107,0,0,0,16949,0,16256,0,49618
1373518571.248651,5,4609,0,1,-14,106,0,0,0,16951,0,16256,0,49606
1373518571.908225,5,58907,0,0,-14,108,0,0,0,16948,0,16256,0,49608
1373518572.397081,5,5875,0,0,-14,106,0,0,0,16951,0,16256,0,49626
1373518573.400112,5,17123,0,0,-10,106,0,0,0,16948,0,16256,0,49612
1373518574.001841,5,23035,0,1,-11,105,0,0,0,16940,0,16256,0,49628
1373518574.410985,5,10707,0,0,-14,106,0,0,0,16952,0,16256,0,49616
1373518575.132359,5,26945,0,0,-11,107,0,0,0,16963,0,16256,0,49618
1373518575.410660,5,15299,0,0,-12,105,0,0,0,16946,0,16256,0,49636
1373518575.975586,5,6619,0,1,-11,101,0,0,0,16922,0,16256,0,49568
1373518576.421549,5,59571,0,0,-12,105,0,0,0,16938,0,16256,0,49608
1373518577.772687,5,57833,0,2,-13,107,0,0,0,16963,0,16256,0,49667
1373518577.916450,5,42427,0,0,-14,106,0,0,0,16965,0,16256,0,49630
1373518578.226821,5,61745,0,1,-8,106,0,0,0,16953,0,16256,0,49582
1373518578.372591,5,54163,0,0,-14,106,0,0,0,16955,0,16256,0,49602
1373518578.656877,5,31417,0,0,-9,103,0,0,0,16963,0,16256,0,49662
1373518578.930271,5,28715,0,0,-13,107,0,0,0,16959,0,16256,0,49594
1373518579.413226,5,61827,0,0,-13,105,0,0,0,16953,0,16256,0,49614
1373518579.635890,5,54409,0,0,-14,107,0,0,0,16961,0,16256,0,49634
1373518579.878178,5,32155,0,0,-14,107,0,0,0,16957,0,16256,0,49626
1373518580.157692,5,30929,0,0,-14,106,0,0,0,16952,0,16256,0,49664
1373518580.377253,5,27251,0,0,-13,106,0,0,0,16955,0,16256,0,49614
1373518580.727395,5,16217,0,1,-13,104,0,0,0,16957,0,16256,0,49662
1373518580.974010,5,48651,0,1,-13,107,0,0,0,16953,0,16256,0,49622
1373518581.156561,5,14881,0,0,-12,104,0,0,0,16953,0,16256,0,49610
1373518581.401089,5,44643,0,0,-12,106,0,0,0,16954,0,16256,0,49616
1373518581.654616,5,2857,0,0,-13,107,0,0,0,16948,0,16256,0,49608
1373518581.885007,5,8571,0,0,-13,104,0,0,0,16953,0,16256,0,49594
1373518582.116618,5,25713,0,0,-13,105,0,0,0,16951,0,16256,0,49634
1373518582.374053,5,11603,0,0,-14,106,0,0,0,16967,0,16256,0,49671
1373518582.750259,5,34809,0,1,-14,106,0,0,0,16961,0,16256,0,49669
1373518582.883940,5,38891,0,0,-13,105,0,0,0,16957,0,16256,0,49634
1373518583.154336,5,51137,0,0,-9,105,0,0,0,16949,0,16256,0,49614
1373518583.656163,5,1481,0,0,-13,106,0,0,0,16952,0,16256,0,49616
1373518583.886720,5,4443,0,0,-13,106,0,0,0,16959,0,16256,0,49650
