1373518477.335170,4,56299,0,0,-20,105,0,0,63561,17032,0,16256,16702,49775,0,16768,24688,16610,0,17024,61550,16632
1373518477.421928,4,37825,1,1,-20,102,0,16896,4117,16592,0,17088,44401,49355,0,16960,3166,49312,0,16640,5702,16528
1373518477.496756,4,47939,2,1,-20,101,0,16512,8050,16471,0,16832,24688,49250,0,16384,8078,16392,0,16704,6336,49184
1373518477.625536,4,12745,3,3,-20,106,0,16984,3170,16416,0,17056,51446,16391,0,17112,51446,49159,0,17122,51446,16391
1373518479.317824,4,38235,0,0,-20,105,0,0,18899,17019,0,16256,28504,49755,0,17088,20207,49378,0,16896,4118,16592
1373518479.454521,4,49169,1,1,-21,105,0,16960,4116,49360,0,17024,44401,16587,0,16768,6643,16565,0,16640,8868,16480
1373518479.613179,4,16435,2,3,-20,105,0,16512,54645,16425,0,16704,6336,49184,0,16832,6640,49205,0,17074,51446,16391
1373518479.668017,4,49305,3,3,-19,100,0,17078,51446,49159,0,17090,51446,49159,0,17092,51446,49159,0,17120,51446,16391
1373518481.292297,4,16843,0,0,-20,104,0,0,14851,17018,0,16256,5307,49755,0,16960,4435,49376,0,17024,44401,16587
1373518481.338971,4,50529,1,0,-19,105,0,16832,51284,49321,0,16768,9493,16531,0,16640,8234,16464,0,16704,8240,49232
1373518481.384112,4,20515,2,0,-20,100,0,16896,4434,16480,0,17088,20207,49250,0,17104,20207,16482,0,16384,7605,16384
1373518481.503790,4,61545,3,1,-18,102,0,16512,56822,16391,0,16576,33521,49182,0,16932,2534,16384,0,16448,14251,49136
1373518483.316669,4,53563,0,0,-19,105,0,0,43600,16985,0,16256,34059,49722,0,16448,8199,16650,0,16608,2392,16645
1373518483.361583,4,29617,1,0,-19,101,0,17024,3059,16565,0,16768,9493,16531,0,16880,9495,16531,0,16896,2850,16528
1373518483.405394,4,23315,2,0,-19,104,0,16640,9502,16496,0,16752,7603,16448,0,16968,3165,16416,0,17086,3059,49205
1373518483.476290,4,4409,3,0,-19,103,0,17088,51446,16391,0,16384,13303,16352,0,16512,52463,16331,0,16576,10210,16309
1373518485.251562,4,13227,0,1,-18,103,0,0,54364,16896,0,16256,6407,49633,0,16960,2533,49280,0,16896,4435,16480
1373518485.297499,4,39681,1,1,-17,103,0,16640,5068,16384,0,16768,6641,16437,0,17024,3059,16437,0,17088,3059,49205
1373518485.344396,4,53507,2,1,-17,102,0,16512,52466,16331,0,16576,33532,49054,0,16704,7594,49088,0,16832,24683,49122
1373518485.454167,4,29449,3,2,-17,104,0,16384,13308,16224,0,16448,13322,48992,0,16544,10228,16053,0,16608,0,0
1373518487.198497,4,22811,0,0,-20,105,0,0,15319,16915,0,16256,51352,49604,0,16688,5702,49424,0,16544,45718,49418
1373518487.241349,4,2897,1,0,-20,105,0,16384,9742,49316,0,16896,4435,16480,0,16948,4434,49248,0,16640,5702,16400
1373518487.312300,4,8691,2,0,-19,100,0,16768,6641,16437,0,16816,54133,49159,0,17024,3059,16437,0,17078,51446,49159
1373518487.435057,4,26073,3,2,-18,103,0,16512,10227,16309,0,17012,2535,16256,0,17140,3059,49077,0,17142,3059,49077
1373518489.217147,4,12683,0,0,-18,106,0,0,41465,16910,0,16256,64596,49613,0,16688,5702,49424,0,16544,53555,49338
1373518489.264056,4,38049,1,0,-18,101,0,16952,2534,49280,0,16384,14258,49264,0,16824,48432,49227,0,16768,54133,16391
1373518489.380776,4,48611,2,1,-18,104,0,16896,3167,16416,0,17024,3059,16437,0,17080,51446,49159,0,16512,33525,16286
1373518489.492515,4,14761,3,2,-17,100,0,16640,7603,16320,0,17004,2535,16256,0,17132,3059,49077,0,17134,3059,49077
1373518491.273611,4,44283,0,0,-20,101,0,0,18270,16910,0,16256,45451,49614,0,16688,9818,49400,0,16544,53554,49338
1373518491.342253,4,1777,1,0,-20,103,0,16952,2850,49296,0,16384,12832,49240,0,17024,20207,16482,0,16640,5702,16400
1373518491.556947,4,5331,2,3,-20,103,0,16768,6641,16437,0,16824,6641,49205,0,16896,3166,16416,0,17092,51446,49159
1373518491.765610,4,15993,3,5,-20,106,0,16512,10227,16309,0,16832,6640,16309,0,16848,54128,16263,0,16960,2532,49024
1373518493.246188,4,47979,0,0,-22,105,0,0,40365,16904,0,16256,28504,49627,0,16824,6643,49333,0,16688,5385,49288
1373518493.467831,4,12865,1,2,-23,105,0,17084,20207,49250,0,16544,54643,49193,0,16768,30388,16414,0,16896,2533,16384
1373518493.522499,4,38595,2,2,-22,100,0,17024,3059,16437,0,17108,51446,16391,0,16384,7600,49024,0,16512,33526,16286
1373518493.952666,4,50249,3,7,-23,106,0,16640,8871,16352,0,16936,2534,49024,0,16956,3801,49088,0,16988,2535,16256
1373518495.297632,4,19675,0,0,-22,107,0,0,4555,17004,0,16256,50254,49726,0,16824,52709,49432,0,16688,8234,49360
1373518495.368569,4,59025,1,0,-22,107,0,17084,3059,49333,0,16544,34613,49293,0,16956,2534,49280,0,17024,20207,16482
1373518495.421395,4,46003,2,1,-22,104,0,16640,5700,16400,0,16768,6643,16437,0,16896,2533,16384,0,17042,51446,49159
