4,1663006,1665038,813,61329,0,0,-29,104,0,0,56063,17796,0,16256,35992,16943,0,16940,3815,49600,0,17028,3059,16821
4,1663006,1665038,813,61329,1,0,-29,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1663006,1665038,813,61329,2,0,-29,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1663006,1665038,813,61329,3,0,-29,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1669150,1671182,816,52449,0,0,-24,103,0,0,39267,17794,0,16448,11328,49600,0,16256,13740,49589,0,17024,3059,49589
4,1669150,1671182,816,52449,1,0,-24,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1669150,1671182,816,52449,2,0,-24,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1669150,1671182,816,52449,3,0,-24,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1691678,1693710,827,39633,0,0,-17,102,0,0,33468,17794,0,16256,56486,16971,0,16384,10558,16816,0,17074,3059,16821
4,1691678,1693710,827,53363,1,1,-16,105,0,17090,3059,16821,0,17092,3059,16821,0,17108,3059,16821,0,17110,3059,16821
4,1691678,1693710,827,53363,2,1,-16,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1691678,1693710,827,53363,3,1,-16,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1714206,1716238,838,23875,0,0,-8,106,0,0,27070,17796,0,17030,3059,16821,0,17040,3059,49589,0,17064,3059,16821
4,1714206,1716238,838,6089,1,1,-9,103,0,17088,3059,49589,0,17096,3059,16821,0,17104,3059,49589,0,17112,3059,16821
4,1714206,1716238,838,6089,2,1,-9,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1714206,1716238,838,6089,3,1,-9,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1718302,1720334,840,54801,0,0,-13,107,0,0,32869,17796,0,17120,51446,16903,0,17040,3059,16821,0,17046,3059,49589
4,1718302,1720334,840,54801,1,0,-13,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1718302,1720334,840,54801,2,0,-13,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1718302,1720334,840,54801,3,0,-13,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1724446,1726478,843,47969,0,0,-15,103,0,0,13173,17794,0,17042,3059,49589,0,17048,3059,16821,0,17070,3059,16821
4,1724446,1726478,843,47969,1,0,-15,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1724446,1726478,843,47969,2,0,-15,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1724446,1726478,843,47969,3,0,-15,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1726494,1728526,844,38505,0,0,-13,104,0,0,39267,17794,0,17046,3059,49589,0,17054,3059,16821,0,17062,3059,49589
4,1726494,1728526,844,49979,1,2,-13,99,0,17064,3059,49589,0,17070,3059,16821,0,17104,3059,16821,0,17136,3059,16821
4,1726494,1728526,844,49979,2,2,-13,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1726494,1728526,844,49979,3,2,-13,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1728542,1730574,845,18865,0,0,-14,103,0,0,59563,17794,0,17024,3059,16821,0,17042,3059,16821,0,17066,3059,49589
4,1728542,1730574,845,56595,1,0,-13,104,0,17072,3059,16821,0,17118,3059,49589,0,17134,3059,49589,0,17142,3059,16821
4,1728542,1730574,845,56595,2,0,-13,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1728542,1730574,845,56595,3,0,-13,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1730590,1732622,846,50603,0,0,-15,106,0,0,39267,17794,0,17078,51446,16903,0,17030,3059,16821,0,17072,3059,49589
4,1730590,1732622,846,50603,1,0,-15,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1730590,1732622,846,50603,2,0,-15,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1730590,1732622,846,50603,3,0,-15,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1740830,1742862,851,58355,0,1,-14,105,0,0,34019,17797,0,17050,3059,16821,0,17072,3059,49589,0,17088,3059,49589
4,1740830,1742862,851,58355,1,1,-14,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1740830,1742862,851,58355,2,1,-14,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1740830,1742862,851,58355,3,1,-14,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1746974,1749006,854,8163,0,1,-12,106,0,0,23570,17798,0,17030,3059,16821,0,17044,3059,16821,0,17046,3059,16821
4,1746974,1749006,854,8163,1,1,-12,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1746974,1749006,854,8163,2,1,-12,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1746974,1749006,854,8163,3,1,-12,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1753118,1755150,857,5843,0,1,-14,102,0,0,4425,17799,0,16924,3792,16832,0,17048,3059,49589,0,17060,3059,16821
4,1753118,1755150,857,17529,1,1,-15,103,0,17064,3059,49589,0,17070,3059,49589,0,17098,3059,49589,0,17118,3059,49589
4,1753118,1755150,857,52587,2,2,-14,104,0,17122,3059,16821,0,17124,3059,16821,0,17126,3059,16821,0,17150,3059,49589
4,1753118,1755150,857,52587,3,2,-14,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1767454,1769486,864,57625,0,2,-16,106,0,0,2725,17795,0,17062,3059,49589,0,17094,3059,49589,0,17126,3059,49589
4,1767454,1769486,864,57625,1,2,-16,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1767454,1769486,864,57625,2,2,-16,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1767454,1769486,864,57625,3,2,-16,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1773598,1775630,867,14569,0,2,-10,105,0,0,61862,17796,0,17056,3059,49589,0,17058,3059,49589,0,17072,3059,49589
4,1773598,1775630,867,14569,1,2,-10,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1773598,1775630,867,14569,2,2,-10,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1773598,1775630,867,14569,3,2,-10,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1777694,1779726,869,147,0,0,-11,106,0,0,64761,17796,0,17030,3059,49589,0,17040,3059,16821,0,17062,3059,49589
4,1777694,1779726,869,147,1,0,-11,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1777694,1779726,869,147,2,0,-11,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1777694,1779726,869,147,3,0,-11,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1779742,1781774,870,441,0,0,-9,107,0,0,47365,17796,0,17056,3059,16821,0,17062,3059,49589,0,17076,3059,16821
4,1779742,1781774,870,1323,1,2,-10,106,0,17088,3059,16821,0,17112,3059,49589,0,16916,2543,49536,0,17024,3059,16693
